,id,type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,genres,Genre_NR,Genre
6586,tm1013697,MOVIE,2020,140,"3,8",118.0,"4,007","3,8","horror, fantasy",genres.2,fantasy
6587,ts251616,SHOW,2020,38,"5,4",136.0,"1,842","8,7","reality, music",genres.2,music
6588,ts253722,SHOW,2020,36,"6,4",380.0,"3,073","8,5","reality, music",genres.2,music
6589,ts256134,SHOW,2020,24,"6,3",169.0,"0,777","9,7","reality, music",genres.2,music
6590,ts103574,SHOW,2019,51,"6,5",131.0,"2,609",7,"action, comedy",genres.2,comedy
6591,tm473647,MOVIE,2019,84,"6,9",628.0,"3,967","6,8","music, documentation",genres.2,documentation
6592,tm973335,MOVIE,2019,104,"5,5",3321.0,"5,097","5,7","thriller, comedy",genres.2,comedy
6593,tm842976,MOVIE,2019,60,5,138.0,"16,962","7,7","music, family",genres.2,family
6594,ts233367,SHOW,2020,39,6,130.0,"1,86","8,5","music, reality",genres.2,reality
6595,tm907704,MOVIE,2020,65,"6,7",138.0,"1,97",7,"music, documentation",genres.2,documentation
6596,ts257243,SHOW,2020,36,"6,8",382.0,"4,411",8,"music, reality",genres.2,reality
6597,tm457410,MOVIE,2019,121,6,14221.0,"5,845","5,7","crime, comedy",genres.2,comedy
6598,tm862830,MOVIE,2020,107,"4,4",1258.0,"6,536","7,1","romance, comedy",genres.2,comedy
6599,ts221891,SHOW,2019,25,"7,6",126.0,"2,645",10,"action, animation",genres.2,animation
6600,ts89336,SHOW,2019,23,7,148.0,"2,985","8,5","animation, family",genres.2,family
6601,tm818499,MOVIE,2019,92,"5,3",267.0,"3,483","5,2","romance, horror",genres.2,horror
6602,tm468824,MOVIE,2019,58,"5,7",71.0,"24,753","6,2","fantasy, animation",genres.2,animation
6603,tm927033,MOVIE,2020,23,"6,8",22.0,"1,719",10,"animation, family",genres.2,family
6604,tm405637,MOVIE,2019,95,"6,2",5530.0,"2,923","5,9","horror, thriller",genres.2,thriller
6605,ts233732,SHOW,2020,6,"7,2",37.0,"1,232",,"animation, comedy",genres.2,comedy
6606,tm977772,MOVIE,2020,93,"6,7",99.0,"1,336",6,"thriller, crime",genres.2,crime
6607,tm929614,MOVIE,2020,96,"6,8",207.0,"4,031","7,3","music, documentation",genres.2,documentation
6608,ts237487,SHOW,2020,8,"5,7",22.0,"2,123",9,"animation, family",genres.2,family
6609,tm466854,MOVIE,2019,119,"7,1",880.0,"1,678","6,9","thriller, action",genres.2,action
6610,ts268997,SHOW,2020,40,"6,4",182.0,"3,412",10,"thriller, scifi",genres.2,scifi
6611,tm878495,MOVIE,2020,119,"6,6",37.0,"2,43",,"romance, comedy",genres.2,comedy
6612,tm980439,MOVIE,2020,25,"5,9",39.0,"16,249","5,8","family, animation",genres.2,animation
6613,tm977184,MOVIE,2020,21,"6,3",48.0,"13,391","6,9","animation, family",genres.2,family
6614,tm981675,MOVIE,2020,24,"4,5",25.0,"3,238","7,7","animation, family",genres.2,family
6615,tm816983,MOVIE,2019,95,5,145.0,"1,548",4,"thriller, fantasy",genres.2,fantasy
6616,ts235916,SHOW,2020,17,"4,3",234.0,"0,946",8,"reality, comedy",genres.2,comedy
6617,ts269280,SHOW,2020,51,"5,6",491.0,"6,273",8,"crime, thriller",genres.2,thriller
6618,ts251607,SHOW,2020,4,"3,6",18.0,"1,497",10,"animation, family",genres.2,family
6619,tm815509,MOVIE,2019,28,"4,7",98.0,"1,96",2,"animation, fantasy",genres.2,fantasy
6620,ts344184,SHOW,2022,61,"7,2",3984.0,"534,857","7,8","crime, documentation",genres.2,documentation
6621,ts311987,SHOW,2022,52,"5,8",2062.0,"4,076","5,1","crime, documentation",genres.2,documentation
6622,ts307973,SHOW,2022,34,"6,9",10414.0,"6,027","5,9","crime, comedy",genres.2,comedy
6623,ts343599,SHOW,2022,85,"6,7",4711.0,"6,13","7,1","crime, documentation",genres.2,documentation
6624,tm983784,MOVIE,2021,93,"5,7",4049.0,"33,096","5,9","horror, thriller",genres.2,thriller
6625,tm1150385,MOVIE,2022,114,"7,2",57606.0,"78,602","7,1","crime, documentation",genres.2,documentation
6626,tm1033470,MOVIE,2021,89,"5,8",19029.0,"30,573","6,5","horror, thriller",genres.2,thriller
6627,tm1110527,MOVIE,2021,86,"5,5",960.0,"10,233","6,6","scifi, family",genres.2,family
6628,tm1179973,MOVIE,2022,90,"6,3",3850.0,"45,151","5,8","crime, documentation",genres.2,documentation
6629,ts328541,SHOW,2022,42,7,5224.0,"8,688","6,7","crime, documentation",genres.2,documentation
6630,tm1185506,MOVIE,2022,112,"4,6",630.0,"29,626",5,"romance, comedy",genres.2,comedy
6631,ts271413,SHOW,2021,47,"7,5",23939.0,"14,926","7,4","crime, documentation",genres.2,documentation
6632,tm1110150,MOVIE,2021,86,"4,8",14421.0,"71,787","5,6","thriller, horror",genres.2,horror
6633,tm1000147,MOVIE,2021,98,"4,9",3878.0,"271,247","5,5","thriller, scifi",genres.2,scifi
6634,tm993670,MOVIE,2021,88,"2,5",12284.0,"111,295","4,2","scifi, action",genres.2,action
6635,tm465421,MOVIE,2022,126,6,2882.0,"167,763","6,7","action, comedy",genres.2,comedy
6636,ts306203,SHOW,2021,61,"6,2",3038.0,"24,961","7,2","crime, documentation",genres.2,documentation
6637,ts299865,SHOW,2021,43,"6,8",1698.0,"3,388","6,9","crime, documentation",genres.2,documentation
6638,tm1073510,MOVIE,2021,124,"5,2",17719.0,"125,536","5,9","action, thriller",genres.2,thriller
6639,ts317422,SHOW,2021,23,"7,6",846.0,"5,326","5,6","animation, comedy",genres.2,comedy
6640,tm1107063,MOVIE,2022,118,"6,3",3820.0,"126,798","6,5","romance, comedy",genres.2,comedy
6641,tm1177856,MOVIE,2022,96,"5,7",2125.0,"301,796","6,7","romance, comedy",genres.2,comedy
6642,tm673809,MOVIE,2021,112,"7,4",21558.0,"16,451","7,3","sport, documentation",genres.2,documentation
6643,tm1038369,MOVIE,2021,92,"5,6",11401.0,"19,651","5,6","romance, comedy",genres.2,comedy
6644,ts317522,SHOW,2021,59,"7,3",1622.0,"2,116","7,9","crime, documentation",genres.2,documentation
6645,tm1074764,MOVIE,2021,96,"7,3",4529.0,"16,627","7,8","crime, documentation",genres.2,documentation
6646,ts319333,SHOW,2021,42,"6,2",1330.0,"4,29","6,5","crime, documentation",genres.2,documentation
6647,ts306510,SHOW,2021,25,"7,4",66.0,"20,5",8,"family, animation",genres.2,animation
6648,ts317612,SHOW,2022,57,"7,1",394.0,"15,158","7,5","reality, romance",genres.2,romance
6649,tm921206,MOVIE,2021,112,"4,7",15536.0,"107,078","7,1","romance, comedy",genres.2,comedy
6650,ts283528,SHOW,2021,44,"6,9",1076.0,"5,624","7,8","music, documentation",genres.2,documentation
6651,tm810494,MOVIE,2021,115,"5,3",3181.0,"143,266","6,2","horror, thriller",genres.2,thriller
6652,tm984155,MOVIE,2021,89,"4,2",4093.0,"11,289","5,1","horror, thriller",genres.2,thriller
6653,ts328617,SHOW,2021,56,"5,4",443.0,"11,347","7,5","reality, romance",genres.2,romance
6654,ts297675,SHOW,2021,23,"4,6",1105.0,"47,536",6,"reality, romance",genres.2,romance
6655,tm454879,MOVIE,2021,136,"6,3",11715.0,"121,717","6,8","action, crime",genres.2,crime
6656,ts314395,SHOW,2021,35,"5,3",1383.0,"15,418","5,7","crime, documentation",genres.2,documentation
6657,ts317064,SHOW,2021,63,"6,8",1150.0,"4,945","7,4","crime, documentation",genres.2,documentation
6658,tm1022893,MOVIE,2021,117,"4,7",2079.0,"169,642","6,4","action, fantasy",genres.2,fantasy
6659,ts302570,SHOW,2021,50,"6,5",777.0,"2,647","7,8","crime, documentation",genres.2,documentation
6660,ts305890,SHOW,2021,36,"5,2",260.0,"4,966","7,3","reality, romance",genres.2,romance
6661,ts301609,SHOW,2021,56,"6,1",425.0,"5,109","6,4","romance, reality",genres.2,reality
6662,ts285469,SHOW,2021,19,"6,8",445.0,"1,4","8,8","animation, documentation",genres.2,documentation
6663,tm1047190,MOVIE,2021,81,"6,4",709.0,"3,953",6,"crime, documentation",genres.2,documentation
6664,tm1130995,MOVIE,2021,68,"5,1",1579.0,"7,869","7,1","music, comedy",genres.2,comedy
6665,tm1031186,MOVIE,2021,95,"7,5",641.0,"14,155","8,6","music, documentation",genres.2,documentation
6666,ts292446,SHOW,2021,22,"6,8",74.0,"0,913",,"animation, comedy",genres.2,comedy
6667,tm1080406,MOVIE,2021,62,"5,8",258.0,"182,312","7,1","animation, family",genres.2,family
6668,tm1001108,MOVIE,2021,97,"6,8",4934.0,"13,293","7,1","music, documentation",genres.2,documentation
6669,tm1137797,MOVIE,2021,104,"6,2",767.0,"4,471","7,1","crime, documentation",genres.2,documentation
6670,tm1094069,MOVIE,2021,92,"6,4",1158.0,"16,928","6,2","crime, documentation",genres.2,documentation
6671,tm1131895,MOVIE,2021,115,"8,3",465.0,"1,292",8,"romance, comedy",genres.2,comedy
6672,ts320407,SHOW,2021,33,"7,9",97.0,"4,84",8,"reality, romance",genres.2,romance
6673,ts283614,SHOW,2021,33,"5,3",572.0,"38,749","7,4","reality, horror",genres.2,horror
6674,ts285470,SHOW,2021,27,"4,9",117.0,"1,4","8,7","reality, family",genres.2,family
6675,tm1116525,MOVIE,2021,94,"5,3",952.0,"21,333","6,2","romance, comedy",genres.2,comedy
6676,ts310628,SHOW,2022,23,"8,4",31.0,"2,88",,"sport, family",genres.2,family
6677,ts296201,SHOW,2021,49,"5,9",2088.0,"4,902","6,4","crime, documentation",genres.2,documentation
6678,tm904862,MOVIE,2021,97,"4,5",1910.0,"55,544","6,6","romance, comedy",genres.2,comedy
6679,tm954297,MOVIE,2021,96,"5,3",868.0,"8,685","6,6","romance, comedy",genres.2,comedy
6680,ts316882,SHOW,2021,47,"7,6",179.0,"8,32",7,"crime, documentation",genres.2,documentation
6681,ts285106,SHOW,2021,36,"6,3",727.0,"1,4","7,8","crime, documentation",genres.2,documentation
6682,tm1044137,MOVIE,2021,15,"7,2",132.0,"10,43","6,7","animation, documentation",genres.2,documentation
6683,tm1031499,MOVIE,2021,94,"5,3",722.0,"14,247","6,6","crime, comedy",genres.2,comedy
6684,tm1029279,MOVIE,2021,55,"6,6",226.0,"3,813","7,3","music, documentation",genres.2,documentation
6685,tm1000185,MOVIE,2021,102,5,3059.0,"15,382","6,1","romance, comedy",genres.2,comedy
6686,tm1096880,MOVIE,2021,60,"3,6",56.0,"2,398",10,"animation, family",genres.2,family
6687,ts302056,SHOW,2021,34,"5,4",318.0,"5,064","5,6","reality, sport",genres.2,sport
6688,ts285874,SHOW,2021,23,6,77.0,"1,173","4,3","reality, comedy",genres.2,comedy
6689,tm1107848,MOVIE,2021,89,"5,1",31.0,"2,664",,"music, documentation",genres.2,documentation
6690,tm1030241,MOVIE,2021,155,"7,4",11582.0,"3,829",6,"crime, thriller",genres.2,thriller
6691,tm995613,MOVIE,2021,45,"5,8",928.0,"4,907","5,6","action, reality",genres.2,reality
6692,tm1120636,MOVIE,2021,20,7,24.0,"4,462","2,5","animation, family",genres.2,family
6693,tm1120766,MOVIE,2021,84,7,493.0,"5,362","7,1","music, documentation",genres.2,documentation
6694,tm1066324,MOVIE,2021,25,"5,8",38.0,"47,945","6,3","family, animation",genres.2,animation
6695,ts322506,SHOW,2021,27,"7,5",13.0,"7,366",,"animation, family",genres.2,family
6696,tm1141346,MOVIE,2021,47,"5,7",32.0,"2,662",10,"animation, family",genres.2,family
6697,tm1110241,MOVIE,2021,148,"5,4",1462.0,"2,122","5,3","thriller, action",genres.2,action
6698,tm1045883,MOVIE,2021,93,5,366.0,"17,152",7,"romance, comedy",genres.2,comedy
6699,tm996479,MOVIE,2021,106,"4,5",758.0,"1,658","5,3","romance, comedy",genres.2,comedy
6700,ts286386,SHOW,2021,45,"4,6",327.0,"1,4",6,"reality, romance",genres.2,romance
6701,tm985215,MOVIE,2021,115,"7,2",45.0,"3,063",,"romance, comedy",genres.2,comedy
6702,tm1098060,MOVIE,2021,116,"6,2",9.0,"2,186",,"action, thriller",genres.2,thriller
6703,tm84618,MOVIE,1976,113,"8,3",795222.0,"27,612","8,2","crime, drama",genres.2,drama
6704,tm98978,MOVIE,1980,104,"5,8",69053.0,"44,038","6,2","romance, drama",genres.2,drama
6705,tm258072,MOVIE,1986,100,7,209.0,"2,203",7,"crime, drama",genres.2,drama
6706,tm47673,MOVIE,1982,129,"7,3",1113.0,"2,547","6,7","fantasy, drama",genres.2,drama
6707,tm10811,MOVIE,1995,105,"6,8",4921.0,"5,31","6,8","romance, drama",genres.2,drama
6708,tm12876,MOVIE,1995,141,"8,1",12512.0,"3,771","7,2","romance, drama",genres.2,drama
6709,ts28516,SHOW,2000,40,9,2326.0,"6,971","8,8","crime, drama",genres.2,drama
6710,tm90190,MOVIE,2010,110,"7,6",333378.0,"16,059","7,3","western, drama",genres.2,drama
6711,tm32919,MOVIE,2006,143,8,536858.0,"40,209","7,5","thriller, drama",genres.2,drama
6712,ts27459,SHOW,2008,45,7,1422.0,"13,767","5,8","action, drama",genres.2,drama
6713,tm25029,MOVIE,2006,105,7,2630.0,"4,393","5,5","romance, drama",genres.2,drama
6714,tm129971,MOVIE,2009,155,"7,1",10206.0,"3,986","6,6","romance, drama",genres.2,drama
6715,tm44530,MOVIE,2008,167,"6,9",12468.0,"5,145","6,3","romance, drama",genres.2,drama
6716,tm76399,MOVIE,2007,117,"6,4",142.0,"2,253",5,"romance, drama",genres.2,drama
6717,tm170442,MOVIE,2011,107,"7,1",125883.0,"17,311","6,8","thriller, drama",genres.2,drama
6718,tm41792,MOVIE,2012,165,"8,4",1472668.0,"56,588","8,1","western, drama",genres.2,drama
6719,tm166810,MOVIE,2011,97,"5,3",167.0,"1,322","5,5","thriller, drama",genres.2,drama
6720,tm38331,MOVIE,2012,125,"6,3",359.0,"3,44","5,9","romance, drama",genres.2,drama
6721,tm361958,MOVIE,2011,84,"4,9",138.0,"1,001",4,"fantasy, drama",genres.2,drama
6722,ts36015,SHOW,2015,43,"7,9",45628.0,"20,79","7,6","action, drama",genres.2,drama
6723,tm136257,MOVIE,2015,137,"7,7",80129.0,"11,978","7,6","war, drama",genres.2,drama
6724,tm253083,MOVIE,2016,81,"7,3",17033.0,"8,648",7,"romance, drama",genres.2,drama
6725,tm246870,MOVIE,2016,92,"5,3",7005.0,"15,816","5,7","thriller, drama",genres.2,drama
6726,ts43272,SHOW,2015,29,"8,1",1624.0,"4,264",8,"reality, drama",genres.2,drama
6727,ts41294,SHOW,2015,42,"6,8",632.0,"4,877","5,9","action, drama",genres.2,drama
6728,tm239947,MOVIE,2016,82,"4,1",3402.0,"9,957","4,3","thriller, drama",genres.2,drama
6729,ts56032,SHOW,2016,45,"8,3",642.0,"21,243","7,7","action, drama",genres.2,drama
6730,tm195764,MOVIE,2015,84,"5,6",12441.0,"8,384","5,4","romance, drama",genres.2,drama
6731,ts54022,SHOW,2016,36,"7,5",979.0,"14,596","8,2","reality, drama",genres.2,drama
6732,tm239774,MOVIE,2016,92,"5,3",6981.0,"18,472",6,"music, drama",genres.2,drama
6733,tm316567,MOVIE,2016,110,"6,2",277.0,"3,884",7,"action, drama",genres.2,drama
6734,tm321785,MOVIE,2016,109,"6,6",1212.0,"2,331","7,1","thriller, drama",genres.2,drama
6735,tm207668,MOVIE,2015,154,"5,4",6258.0,"5,018","5,6","music, drama",genres.2,drama
6736,tm233366,MOVIE,2016,136,"7,3",12816.0,"8,131","6,9","thriller, drama",genres.2,drama
6737,tm138584,MOVIE,2015,157,"5,6",1910.0,"1,792",6,"fantasy, drama",genres.2,drama
6738,tm244577,MOVIE,2016,105,"6,4",998.0,"6,117","6,9","romance, drama",genres.2,drama
6739,tm424879,MOVIE,2016,95,"6,7",177.0,"4,283",6,"action, drama",genres.2,drama
6740,ts36741,SHOW,2015,60,"6,7",195.0,"2,355","7,3","crime, drama",genres.2,drama
6741,tm231911,MOVIE,2015,122,"7,1",491.0,"2,321","7,9","romance, drama",genres.2,drama
6742,tm252609,MOVIE,2016,118,"5,6",220.0,"1,73","7,2","romance, drama",genres.2,drama
6743,tm272666,MOVIE,2016,130,"5,8",188.0,"1,075","6,5","romance, drama",genres.2,drama
6744,tm219739,MOVIE,2015,125,"6,2",256.0,"1,68","5,7","romance, drama",genres.2,drama
6745,ts53513,SHOW,2016,44,8,106.0,"4,257","8,8","scifi, drama",genres.2,drama
6746,tm315174,MOVIE,2017,130,"7,4",128600.0,"18,165","7,3","romance, drama",genres.2,drama
6747,ts84785,SHOW,2018,44,"7,3",20817.0,"14,581","7,3","crime, drama",genres.2,drama
6748,tm226948,MOVIE,2017,132,"6,2",35406.0,"129,191","7,4","fantasy, drama",genres.2,drama
6749,ts77197,SHOW,2018,62,"7,7",15323.0,"13,897","7,4","crime, drama",genres.2,drama
6750,ts85895,SHOW,2018,52,"7,3",8711.0,"20,096","7,4","scifi, drama",genres.2,drama
6751,tm499724,MOVIE,2018,66,"6,2",74.0,"1,865","5,5","thriller, drama",genres.2,drama
6752,tm232965,MOVIE,2017,85,"6,3",4908.0,"8,31","5,7","romance, drama",genres.2,drama
6753,tm419733,MOVIE,2018,105,"4,4",2289.0,"20,215","4,9","thriller, drama",genres.2,drama
6754,ts56033,SHOW,2017,42,"7,7",985.0,"92,506","7,7","crime, drama",genres.2,drama
6755,tm430104,MOVIE,2018,119,"5,5",984.0,"7,659","5,7","crime, drama",genres.2,drama
6756,tm314829,MOVIE,2017,84,"5,6",322.0,"3,785","5,8","crime, drama",genres.2,drama
6757,tm375729,MOVIE,2018,120,"7,4",4026.0,"6,948","7,6","romance, drama",genres.2,drama
6758,tm419496,MOVIE,2018,120,"6,4",10725.0,"6,439","6,2","romance, drama",genres.2,drama
6759,ts77467,SHOW,2017,40,"7,8",952.0,"11,417","8,3","reality, drama",genres.2,drama
6760,tm244287,MOVIE,2017,135,"4,6",7090.0,"9,482","6,5","romance, drama",genres.2,drama
6761,tm368441,MOVIE,2018,132,7,922.0,"1,444","5,6","thriller, drama",genres.2,drama
6762,tm349273,MOVIE,2017,102,"6,1",2450.0,"7,119","6,9","romance, drama",genres.2,drama
6763,tm438995,MOVIE,2018,101,"5,3",10658.0,"8,776","6,4","romance, drama",genres.2,drama
6764,tm445255,MOVIE,2018,140,"8,1",3037.0,"1,758","7,3","romance, drama",genres.2,drama
6765,tm446424,MOVIE,2018,82,"5,2",1627.0,"8,263","5,1","romance, drama",genres.2,drama
6766,tm440946,MOVIE,2018,90,"5,1",4544.0,"11,557","5,8","romance, drama",genres.2,drama
6767,tm320144,MOVIE,2017,99,"5,7",92.0,"2,53","5,3","fantasy, drama",genres.2,drama
6768,tm434883,MOVIE,2018,100,"5,4",1100.0,"7,089","5,6","romance, drama",genres.2,drama
6769,tm431760,MOVIE,2018,100,"6,8",2964.0,"19,295","7,7","action, drama",genres.2,drama
6770,ts81632,SHOW,2017,84,"2,3",137.0,"1,808","8,3","horror, drama",genres.2,drama
6771,tm369315,MOVIE,2018,105,"3,4",1004.0,"2,785","4,2","thriller, drama",genres.2,drama
6772,tm307698,MOVIE,2017,120,"6,2",572.0,"3,375","6,4","romance, drama",genres.2,drama
6773,tm289882,MOVIE,2017,116,"6,6",781.0,"3,189","6,5","thriller, drama",genres.2,drama
6774,tm423593,MOVIE,2018,106,"7,2",765.0,"2,023","6,6","romance, drama",genres.2,drama
6775,tm362878,MOVIE,2018,109,7,3294.0,"3,248","7,5","romance, drama",genres.2,drama
6776,tm858471,MOVIE,2017,115,"5,6",36.0,"0,6",,"romance, drama",genres.2,drama
6777,tm460198,MOVIE,2017,81,"4,5",30.0,"0,84",6,"crime, drama",genres.2,drama
6778,ts95997,SHOW,2019,43,"7,1",14464.0,"31,709","7,8","scifi, drama",genres.2,drama
6779,tm417416,MOVIE,2019,116,"7,2",61878.0,"61,598","8,3","romance, drama",genres.2,drama
6780,tm843444,MOVIE,2020,156,"6,5",50236.0,"10,461","6,6","war, drama",genres.2,drama
6781,ts249891,SHOW,2020,82,"7,4",8598.0,"9,914","7,3","war, drama",genres.2,drama
6782,tm821143,MOVIE,2020,94,"6,9",50275.0,"12,157","6,7","music, drama",genres.2,drama
6783,tm307133,MOVIE,2019,90,"5,6",7063.0,"10,469","5,4","thriller, drama",genres.2,drama
6784,ts255104,SHOW,2020,20,"6,4",462.0,"14,943","5,8","reality, drama",genres.2,drama
6785,tm813695,MOVIE,2020,105,5,29571.0,"163,519","7,3","romance, drama",genres.2,drama
6786,ts116814,SHOW,2019,47,"7,5",5005.0,"14,21",7,"thriller, drama",genres.2,drama
6787,tm918734,MOVIE,2020,111,"6,3",8517.0,"12,41","6,2","western, drama",genres.2,drama
6788,tm814671,MOVIE,2019,97,"4,4",21011.0,"16,496","5,5","thriller, drama",genres.2,drama
6789,tm914535,MOVIE,2020,100,"6,2",3365.0,"15,428","7,7","romance, drama",genres.2,drama
6790,ts219895,SHOW,2020,56,"5,9",9115.0,"43,351","7,7","thriller, drama",genres.2,drama
6791,tm834291,MOVIE,2019,87,"5,3",426.0,"1,514",5,"crime, drama",genres.2,drama
6792,tm884511,MOVIE,2020,109,"6,1",4578.0,"10,492","7,1","romance, drama",genres.2,drama
6793,ts106141,SHOW,2019,27,"5,7",661.0,"5,284","8,2","thriller, drama",genres.2,drama
6794,ts82739,SHOW,2019,47,"6,3",871.0,"9,713","6,9","crime, drama",genres.2,drama
6795,ts102933,SHOW,2019,50,"6,8",429.0,"9,711","7,7","sport, drama",genres.2,drama
6796,tm848443,MOVIE,2020,156,5,3130.0,"4,537","5,9","romance, drama",genres.2,drama
6797,ts90356,SHOW,2019,46,"7,4",691.0,"7,264","7,2","reality, drama",genres.2,drama
6798,ts104168,SHOW,2019,53,"6,8",1853.0,"49,839","7,4","action, drama",genres.2,drama
6799,tm472766,MOVIE,2019,110,"6,1",1501.0,"7,335","6,6","history, drama",genres.2,drama
6800,tm917822,MOVIE,2020,93,"3,8",8494.0,"10,45","5,6","action, drama",genres.2,drama
6801,tm460259,MOVIE,2019,113,"6,1",815.0,"3,38","6,2","thriller, drama",genres.2,drama
6802,tm426630,MOVIE,2019,97,"7,1",2752.0,"9,44","6,9","crime, drama",genres.2,drama
6803,ts214462,SHOW,2020,46,"6,6",172.0,"7,958",10,"history, drama",genres.2,drama
6804,ts214192,SHOW,2019,50,"5,1",208.0,"93,411",4,"action, drama",genres.2,drama
6805,tm889647,MOVIE,2020,102,"6,4",1069.0,"5,339",6,"thriller, drama",genres.2,drama
6806,tm946277,MOVIE,2020,91,7,1485.0,"1,512","5,9","thriller, drama",genres.2,drama
6807,ts266966,SHOW,2019,40,"5,2",110.0,,,"romance, drama",genres.2,drama
6808,tm824560,MOVIE,2020,94,"5,8",172.0,"1,731","7,3","action, drama",genres.2,drama
6809,tm946795,MOVIE,2020,151,"6,1",958.0,"6,216","7,4","thriller, drama",genres.2,drama
6810,tm976168,MOVIE,2020,15,"7,1",18.0,"1,174",,"horror, drama",genres.2,drama
6811,tm115973,MOVIE,2019,146,"6,7",19.0,"2,085",5,"romance, drama",genres.2,drama
6812,tm848261,MOVIE,2019,113,4,95.0,"0,702",4,"thriller, drama",genres.2,drama
6813,tm832289,MOVIE,2019,115,"6,7",43.0,"2,371","9,5","romance, drama",genres.2,drama
6814,tm674494,MOVIE,2019,119,"6,2",29.0,"1,261",8,"thriller, drama",genres.2,drama
6815,tm818239,MOVIE,2019,128,"5,3",859.0,"1,632",5,"sport, drama",genres.2,drama
6816,tm882606,MOVIE,2019,102,"7,2",343.0,"1,952",6,"family, drama",genres.2,drama
6817,tm483103,MOVIE,2019,105,5,33.0,"0,606",,"romance, drama",genres.2,drama
6818,tm435295,MOVIE,2019,74,7,479.0,"2,421","6,1","romance, drama",genres.2,drama
6819,tm493556,MOVIE,2019,129,"6,2",64.0,"0,6",,"crime, drama",genres.2,drama
6820,tm816432,MOVIE,2019,137,"5,4",999.0,"2,651","5,3","thriller, drama",genres.2,drama
6821,ts236850,SHOW,2020,41,"7,8",170.0,"3,074","8,5","action, drama",genres.2,drama
6822,tm462809,MOVIE,2019,111,"7,1",158.0,"1,211","6,5","romance, drama",genres.2,drama
6823,tm451502,MOVIE,2019,109,"2,6",398.0,"2,332","4,2","thriller, drama",genres.2,drama
6824,tm840236,MOVIE,2020,99,"6,4",547.0,"2,213","5,7","romance, drama",genres.2,drama
6825,tm1191224,MOVIE,2022,111,"2,5",10739.0,"1823,374","5,6","romance, drama",genres.2,drama
6826,ts340376,SHOW,2022,44,"6,3",1103.0,"1455,085","6,8","thriller, drama",genres.2,drama
6827,tm1120855,MOVIE,2022,106,6,1432.0,"229,844","6,8","romance, drama",genres.2,drama
6828,tm861000,MOVIE,2021,118,"6,8",12745.0,"29,665","6,8","history, drama",genres.2,drama
6829,tm1000619,MOVIE,2022,138,"6,9",21328.0,"9,77","5,4","romance, drama",genres.2,drama
6830,tm525645,MOVIE,2021,107,"6,2",74672.0,"110,15","6,8","horror, drama",genres.2,drama
6831,tm981945,MOVIE,2021,110,"6,6",16302.0,"32,963","7,5","romance, drama",genres.2,drama
6832,ts271604,SHOW,2021,25,"7,7",1712.0,"17,658","7,7","animation, drama",genres.2,drama
6833,tm1049155,MOVIE,2021,107,"6,2",2074.0,"77,652","6,7","crime, drama",genres.2,drama
6834,ts239188,SHOW,2021,44,"5,7",2302.0,"10,995","7,7","thriller, drama",genres.2,drama
6835,tm1119015,MOVIE,2022,128,"6,2",350.0,"184,942",8,"romance, drama",genres.2,drama
6836,tm1129217,MOVIE,2021,101,"5,7",1541.0,"57,014","7,9","romance, drama",genres.2,drama
6837,tm1065788,MOVIE,2021,101,"6,3",2774.0,"38,264","5,9","romance, drama",genres.2,drama
6838,tm926580,MOVIE,2021,136,7,2158.0,"5,673","7,2","crime, drama",genres.2,drama
6839,tm1070032,MOVIE,2021,104,"5,1",2697.0,"72,304","6,1","thriller, drama",genres.2,drama
6840,tm1150800,MOVIE,2022,106,"5,5",356.0,"3,077","6,8","crime, drama",genres.2,drama
6841,tm1063013,MOVIE,2021,108,"5,5",3385.0,"37,828",6,"thriller, drama",genres.2,drama
6842,tm1001619,MOVIE,2021,115,"6,9",1623.0,"7,442","7,3","romance, drama",genres.2,drama
6843,ts292270,SHOW,2021,48,"5,6",182.0,,,"crime, drama",genres.2,drama
6844,tm983722,MOVIE,2021,93,"5,2",1757.0,"13,364","5,1","thriller, drama",genres.2,drama
6845,tm1068720,MOVIE,2021,110,5,37.0,"1,869",,"scifi, drama",genres.2,drama
6846,tm1121098,MOVIE,2021,86,"4,9",56.0,"0,817",5,"romance, drama",genres.2,drama
6847,tm918777,MOVIE,2021,105,5,285.0,"2,527","7,3","romance, drama",genres.2,drama
6848,tm1014599,MOVIE,2021,100,"6,9",39.0,"0,966",,"romance, drama",genres.2,drama
6849,tm1045018,MOVIE,2021,88,"6,5",32.0,"0,709",,"family, drama",genres.2,drama
6850,tm203186,MOVIE,1999,50,"8,2",74.0,"1,174","6,7","documentation, history",genres.2,history
6851,tm52352,MOVIE,2008,97,"6,3",263.0,"2,163","7,4","documentation, music",genres.2,music
6852,tm254745,MOVIE,2001,56,"8,3",54.0,"0,645",,"documentation, history",genres.2,history
6853,tm216753,MOVIE,2007,97,8,314.0,"2,224","7,4","documentation, crime",genres.2,crime
6854,tm352243,MOVIE,2008,44,"5,9",595.0,"1,543","5,1","documentation, crime",genres.2,crime
6855,ts13411,SHOW,2005,44,"7,1",60.0,"0,84",7,"documentation, european",genres.2,european
6856,tm174190,MOVIE,2011,113,"7,7",7051.0,"8,21","7,7","documentation, sport",genres.2,sport
6857,tm63368,MOVIE,2012,93,"7,8",376.0,"2,013",8,"documentation, history",genres.2,history
