,id,type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,countries,Country_NR,Country
11009,tm219233,MOVIE,2016,123,7,34139.0,"16,292","6,7","GB, US",production_countries.2, US
11010,tm200126,MOVIE,2015,99,"6,4",19936.0,"10,044","6,1","CA, US",production_countries.2, US
11011,tm155102,MOVIE,2015,83,"5,3",14882.0,"6,835","5,3","GB, US",production_countries.2, US
11012,tm208903,MOVIE,2016,105,"7,6",4349.0,"10,672","7,5","CA, US",production_countries.2, US
11013,tm247642,MOVIE,2016,92,"6,9",23969.0,"11,45","6,7","DK, US",production_countries.2, US
11014,tm244880,MOVIE,2016,89,"4,6",14491.0,"9,791","4,4","CA, US",production_countries.2, US
11015,tm140436,MOVIE,2015,100,"5,5",11963.0,"11,689","5,4","MA, US",production_countries.2, US
11016,tm205935,MOVIE,2015,92,"4,1",11180.0,"19,682","4,6","GB, US",production_countries.2, US
11017,ts35360,SHOW,2015,21,"4,5",614.0,"9,398","6,9","CA, US",production_countries.2, US
11018,tm246870,MOVIE,2016,92,"5,3",7005.0,"15,816","5,7","CA, US",production_countries.2, US
11019,ts53106,SHOW,2016,49,"7,4",1544.0,"6,903","6,9","JP, US",production_countries.2, US
11020,tm244559,MOVIE,2016,91,"7,3",1785.0,"5,671","7,2","SE, US",production_countries.2, US
11021,ts107658,SHOW,2015,44,"7,5",12.0,,,"JP, US",production_countries.2, US
11022,tm420745,MOVIE,2018,113,5,51513.0,"28,552","5,3","CA, US",production_countries.2, US
11023,tm244174,MOVIE,2017,122,"7,3",116305.0,"23,865","7,4","KR, US",production_countries.2, US
11024,tm288499,MOVIE,2018,135,"7,7",153508.0,"17,67","7,7","MX, US",production_countries.2, US
11025,tm319818,MOVIE,2018,121,"6,9",69834.0,"19,359","6,8","GB, US",production_countries.2, US
11026,tm449070,MOVIE,2018,90,"7,1",123377.0,"14,353","6,8","GB, US",production_countries.2, US
11027,tm315424,MOVIE,2018,108,"5,8",5457.0,"6,295","5,8","GB, US",production_countries.2, US
11028,tm285107,MOVIE,2017,112,"6,8",35458.0,"12,817",7,"GB, US",production_countries.2, US
11029,tm306301,MOVIE,2018,82,"5,5",7534.0,"9,613","5,8","FR, US",production_countries.2, US
11030,tm244148,MOVIE,2018,105,"6,5",60870.0,"25,389","6,5","GB, US",production_countries.2, US
11031,ts89069,SHOW,2018,11,"7,7",106.0,"13,724","7,6","DK, US",production_countries.2, US
11032,tm409766,MOVIE,2018,110,"5,7",13098.0,"14,629",6,"GB, US",production_countries.2, US
11033,tm322243,MOVIE,2017,83,"6,3",14098.0,"14,776","5,9","CA, US",production_countries.2, US
11034,tm406111,MOVIE,2018,96,"5,8",7344.0,"37,827","5,9","GB, US",production_countries.2, US
11035,tm357479,MOVIE,2017,90,"3,4",11841.0,"26,557","4,6","BG, US",production_countries.2, US
11036,tm285356,MOVIE,2017,136,"7,2",17871.0,"15,383","7,4","KH, US",production_countries.2, US
11037,tm353742,MOVIE,2017,93,"5,4",9954.0,"15,152","4,9","BG, US",production_countries.2, US
11038,tm348003,MOVIE,2017,87,"5,7",11971.0,"26,746","5,9","BG, US",production_countries.2, US
11039,tm420656,MOVIE,2018,89,"4,2",7248.0,"19,743","5,3","GB, US",production_countries.2, US
11040,tm285649,MOVIE,2017,111,"6,4",25582.0,"16,645","6,1","TR, US",production_countries.2, US
11041,tm307515,MOVIE,2017,105,"5,1",4397.0,"5,262",5,"ES, US",production_countries.2, US
11042,tm349529,MOVIE,2017,113,"8,3",4715.0,"8,738","7,7","CU, US",production_countries.2, US
11043,tm358949,MOVIE,2017,83,6,1622.0,"5,089","6,5","CA, US",production_countries.2, US
11044,tm330869,MOVIE,2018,90,"3,9",4653.0,"9,606",6,"GB, US",production_countries.2, US
11045,tm350607,MOVIE,2017,69,"5,4",440.0,"13,259","5,9","CA, US",production_countries.2, US
11046,ts83457,SHOW,2018,7,8,98.0,"4,49","8,3","ES, US",production_countries.2, US
11047,tm366590,MOVIE,2018,161,"7,7",52227.0,"8,906","7,4","IN, US",production_countries.2, US
11048,tm244321,MOVIE,2017,93,"6,2",2284.0,"5,027","6,8","MX, US",production_countries.2, US
11049,tm314295,MOVIE,2017,95,"6,5",4092.0,"7,95","6,1","NL, US",production_countries.2, US
11050,ts84782,SHOW,2018,8,"6,6",416.0,"10,943","6,5","KR, US",production_countries.2, US
11051,ts78099,SHOW,2017,43,"6,5",559.0,"12,934","6,6","AU, US",production_countries.2, US
11052,tm311898,MOVIE,2017,95,"5,8",7948.0,"11,022","5,4","CA, US",production_countries.2, US
11053,tm367264,MOVIE,2017,130,"6,3",1302.0,"8,714","6,9","CZ, US",production_countries.2, US
11054,tm324042,MOVIE,2017,44,,,"1,896","4,3","GB, US",production_countries.2, US
11055,tm323907,MOVIE,2017,19,,,"1,991","5,8","CA, US",production_countries.2, US
11056,tm370430,MOVIE,2017,84,6,1502.0,"5,251","6,6","MX, US",production_countries.2, US
11057,tm408257,MOVIE,2018,78,"6,9",108.0,"1,366","7,5","AR, US",production_countries.2, US
11058,tm431169,MOVIE,2018,97,"7,2",465.0,"2,399","6,3","TW, US",production_countries.2, US
11059,tm417392,MOVIE,2019,140,"7,3",119020.0,"23,761","7,2","AU, US",production_countries.2, US
11060,ts57213,SHOW,2019,51,"8,4",24164.0,"37,456","7,8","GB, US",production_countries.2, US
11061,tm239927,MOVIE,2019,112,"7,3",45200.0,"16,557","7,2","GB, US",production_countries.2, US
11062,tm460124,MOVIE,2020,78,"6,1",14496.0,"49,323","6,4","GB, US",production_countries.2, US
11063,tm824477,MOVIE,2020,95,"6,3",21562.0,"60,545","7,3","CN, US",production_countries.2, US
11064,tm361746,MOVIE,2019,106,"6,6",10357.0,"20,745","7,3","GB, US",production_countries.2, US
11065,tm358770,MOVIE,2019,95,"5,3",22298.0,"16,364",6,"ES, US",production_countries.2, US
11066,tm471878,MOVIE,2020,113,"6,6",3032.0,"13,318","7,3","PT, US",production_countries.2, US
11067,tm464351,MOVIE,2020,116,"4,3",14716.0,"17,014","4,9","GB, US",production_countries.2, US
11068,tm827216,MOVIE,2019,67,"8,1",10649.0,"6,247","7,3","GB, US",production_countries.2, US
11069,tm924991,MOVIE,2020,95,"4,4",6041.0,"42,246",5,"TH, US",production_countries.2, US
11070,ts251094,SHOW,2020,35,"6,2",3049.0,"3,185",9,"IN, US",production_countries.2, US
11071,tm948128,MOVIE,2020,100,"7,1",1867.0,"6,316","7,1","CH, US",production_countries.2, US
11072,tm451512,MOVIE,2019,95,"5,7",24063.0,"16,264","5,8","GB, US",production_countries.2, US
11073,ts88312,SHOW,2020,58,"7,1",2908.0,"7,469","6,6","FR, US",production_countries.2, US
11074,tm981451,MOVIE,2020,71,"6,8",38301.0,"12,812","6,6","GB, US",production_countries.2, US
11075,ts237208,SHOW,2020,39,"7,4",1178.0,"3,672","6,9","GB, US",production_countries.2, US
11076,ts256764,SHOW,2020,24,"8,3",1349.0,"14,073","8,5","CN, US",production_countries.2, US
11077,tm837756,MOVIE,2019,112,"7,3",7727.0,"17,023","7,7","MX, US",production_countries.2, US
11078,tm894619,MOVIE,2020,107,"6,3",10749.0,"16,453","7,7","CA, US",production_countries.2, US
11079,ts90413,SHOW,2019,13,"6,9",159.0,"11,194",7,"FR, US",production_countries.2, US
11080,tm470597,MOVIE,2019,89,7,536.0,"3,716","6,8","CN, US",production_countries.2, US
11081,tm468724,MOVIE,2019,39,,,"5,109","6,4","CN, US",production_countries.2, US
11082,tm822832,MOVIE,2020,95,"6,5",671.0,"1,985","6,1","PH, US",production_countries.2, US
11083,tm827168,MOVIE,2019,40,,,"3,557","6,3","JP, US",production_countries.2, US
11084,tm945168,MOVIE,2020,113,"7,2",6189.0,"19,701","7,4","EG, US",production_countries.2, US
11085,ts250803,SHOW,2020,55,"7,7",527.0,"3,444","7,7","GB, US",production_countries.2, US
11086,tm932201,MOVIE,2019,75,,,"2,206","8,2","TH, US",production_countries.2, US
11087,tm840761,MOVIE,2020,97,,,"12,298","6,9","GB, US",production_countries.2, US
11088,tm856945,MOVIE,2020,31,,,"7,155","6,4","CA, US",production_countries.2, US
11089,tm843345,MOVIE,2019,66,"5,1",74.0,"3,52",4,"KR, US",production_countries.2, US
11090,tm845850,MOVIE,2019,112,,,"27,102","8,1","MX, US",production_countries.2, US
11091,tm943771,MOVIE,2020,47,"7,1",1434.0,"39,273","6,4","IE, US",production_countries.2, US
11092,tm834121,MOVIE,2019,37,,,"2,923","6,8","MX, US",production_countries.2, US
11093,tm825934,MOVIE,2019,23,"6,2",29.0,"3,101","6,3","CA, US",production_countries.2, US
11094,tm437379,MOVIE,2019,74,"6,5",108.0,"2,38",6,"MX, US",production_countries.2, US
11095,ts264270,SHOW,2022,45,7,16425.0,"40,449","7,8","GB, US",production_countries.2, US
11096,tm1043537,MOVIE,2022,128,"6,9",1972.0,"43,158","6,7","GB, US",production_countries.2, US
11097,tm852172,MOVIE,2022,98,"7,3",4932.0,"12,34","7,1","NL, US",production_countries.2, US
11098,ts300391,SHOW,2021,46,"7,2",50140.0,"60,49","7,6","AU, US",production_countries.2, US
11099,tm1048362,MOVIE,2021,127,"6,4",71036.0,"205,963","6,9","DE, US",production_countries.2, US
11100,tm983723,MOVIE,2021,140,"7,8",4416.0,"7,71","7,2","GB, US",production_countries.2, US
11101,tm347095,MOVIE,2021,100,"6,5",36803.0,"35,875","6,6","FR, US",production_countries.2, US
11102,tm1002815,MOVIE,2021,103,"5,7",8278.0,"116,672","6,4","CA, US",production_countries.2, US
11103,tm1092958,MOVIE,2021,85,"5,3",13913.0,"125,021",6,"RO, US",production_countries.2, US
11104,tm1003630,MOVIE,2021,99,"4,6",12339.0,"267,501","7,1","FR, US",production_countries.2, US
11105,tm1020820,MOVIE,2021,107,"5,6",16890.0,"70,777","6,6","GB, US",production_countries.2, US
11106,tm1198745,MOVIE,2022,88,3,276.0,"99,429","5,4","CA, US",production_countries.2, US
11107,tm858869,MOVIE,2021,117,"5,6",44054.0,"21,668","5,8","DE, US",production_countries.2, US
11108,tm912100,MOVIE,2021,129,"6,1",13968.0,"42,403",7,"GB, US",production_countries.2, US
11109,tm434625,MOVIE,2021,99,"7,2",24712.0,"129,238","8,1","CN, US",production_countries.2, US
11110,tm1045741,MOVIE,2021,95,"6,6",6432.0,"28,612","7,5","MX, US",production_countries.2, US
11111,ts320302,SHOW,2022,55,"6,6",2907.0,"43,212","7,4","BR, US",production_countries.2, US
11112,tm1134006,MOVIE,2021,60,"6,3",14315.0,"10,912",6,"GB, US",production_countries.2, US
11113,ts343426,SHOW,2022,40,,,"2,632",,"ZA, US",production_countries.2, US
11114,tm362072,MOVIE,2021,98,"6,5",5574.0,"12,751","6,5","CA, US",production_countries.2, US
11115,tm950444,MOVIE,2021,107,"6,6",4180.0,"16,29","7,5","IN, US",production_countries.2, US
11116,tm894254,MOVIE,2021,95,"6,8",9792.0,"21,281","7,1","AU, US",production_countries.2, US
11117,ts243780,SHOW,2021,0,"6,2",136.0,"11,475","9,8","SG, US",production_countries.2, US
11118,ts299485,SHOW,2021,31,"7,3",1193.0,"15,774","7,7","ES, US",production_countries.2, US
11119,tm1047190,MOVIE,2021,81,"6,4",709.0,"3,953",6,"GB, US",production_countries.2, US
11120,tm1038857,MOVIE,2021,96,"6,8",383.0,"2,996",,"GB, US",production_countries.2, US
11121,tm1001267,MOVIE,2021,104,"6,2",3948.0,"68,203","7,2","RU, US",production_countries.2, US
11122,tm1119172,MOVIE,2021,59,"7,1",743.0,"32,746","7,7","AU, US",production_countries.2, US
11123,tm942277,MOVIE,2021,52,"7,2",361.0,"4,318","7,6","IL, US",production_countries.2, US
11124,tm90896,MOVIE,1976,124,"7,2",768.0,"3,768","5,4","DZ, EG",production_countries.2, EG
11125,tm100027,MOVIE,1979,138,"6,2",555.0,"2,554","6,8","IN, SU",production_countries.2, SU
11126,tm151332,MOVIE,1989,105,"6,5",643.0,"3,021","5,3","EG, FR",production_countries.2, FR
11127,tm52274,MOVIE,1982,108,"6,3",149.0,"1,069","5,5","FR, LB",production_countries.2, LB
11128,tm189171,MOVIE,1993,124,"6,7",1564.0,"3,259","6,3","AR, ES",production_countries.2, ES
11129,tm191614,MOVIE,1997,136,"7,1",2825.0,"3,928","6,6","EG, FR",production_countries.2, FR
11130,tm44776,MOVIE,1999,106,"5,9",987.0,"0,981","5,9","EG, FR",production_countries.2, FR
11131,tm117840,MOVIE,1994,129,"6,5",998.0,"3,436","5,6","EG, FR",production_countries.2, FR
11132,tm449775,MOVIE,1991,162,"5,9",66.0,"1,406",5,"IN, SU",production_countries.2, SU
11133,tm30205,MOVIE,2008,108,8,221095.0,"20,113","7,7","HK, CN",production_countries.2, CN
11134,ts21421,SHOW,2005,11,"3,9",93.0,"21,257","7,1","ES, GB",production_countries.2, GB
11135,tm103095,MOVIE,2010,108,"7,5",103673.0,"3,156","7,4","CN, HK",production_countries.2, HK
11136,tm164557,MOVIE,2005,107,"6,3",8536.0,"15,248","6,7","HK, JP",production_countries.2, JP
11137,ts63295,SHOW,2006,72,"8,7",1034.0,"2,452",9,"ES, AR",production_countries.2, AR
11138,tm62369,MOVIE,2008,110,"6,6",2256.0,"7,895","6,3","CN, HK",production_countries.2, HK
11139,tm23977,MOVIE,2006,110,"6,3",1120.0,"2,443","5,9","CL, AR",production_countries.2, AR
11140,tm135795,MOVIE,2003,80,"6,4",739.0,"1,434",5,"FR, LB",production_countries.2, LB
11141,tm21155,MOVIE,2006,80,"6,7",209.0,"1,772","5,5","LB, FR",production_countries.2, FR
11142,tm21956,MOVIE,2006,127,"5,2",664.0,"1,209","5,6","TH, IN",production_countries.2, IN
11143,tm176111,MOVIE,2011,128,"5,9",1741.0,"3,909","6,2","CN, HK",production_countries.2, HK
11144,tm183037,MOVIE,2011,139,"7,1",52338.0,"7,283",7,"DE, IN",production_countries.2, IN
11145,tm160021,MOVIE,2011,122,"6,7",927.0,"11,477","6,6","CN, HK",production_countries.2, HK
11146,tm56734,MOVIE,2012,81,"4,5",347.0,"2,685","3,8","GB, NG",production_countries.2, NG
11147,tm154797,MOVIE,2014,85,"5,7",28295.0,"15,247","5,7","CA, KR",production_countries.2, KR
11148,tm159796,MOVIE,2014,90,"5,6",42137.0,"31,413","5,9","CA, FR",production_countries.2, FR
11149,tm170919,MOVIE,2013,106,"6,5",9535.0,"32,55","6,5","AR, ES",production_countries.2, ES
11150,tm138431,MOVIE,2014,90,"8,2",11403.0,"7,354",8,"CD, GB",production_countries.2, GB
11151,tm165504,MOVIE,2013,130,"6,4",3255.0,"5,84","6,1","CN, HK",production_countries.2, HK
11152,tm148662,MOVIE,2014,98,"7,3",2105.0,"34,934","7,9","VE, AR",production_countries.2, AR
11153,tm200926,MOVIE,2014,96,"7,3",130.0,"0,923",4,"AE, LB",production_countries.2, LB
11154,tm178234,MOVIE,2013,87,"6,7",172.0,"1,627","4,5","AE, LB",production_countries.2, LB
11155,tm242705,MOVIE,2016,98,7,72460.0,"20,038","7,1","BE, FR",production_countries.2, FR
11156,ts38090,SHOW,2015,54,"7,9",16273.0,"45,242","7,9","CA, FR",production_countries.2, FR
11157,ts42077,SHOW,2016,54,"7,9",18575.0,"28,95","7,9","GB, IT",production_countries.2, IT
11158,tm205812,MOVIE,2016,108,"7,2",38308.0,"10,913","7,2","IE, ZA",production_countries.2, ZA
11159,tm230551,MOVIE,2015,105,7,54128.0,"33,711",7,"HK, CN",production_countries.2, CN
11160,ts38731,SHOW,2016,51,"7,1",3658.0,"14,262","6,9","GB, IE",production_countries.2, IE
11161,tm136061,MOVIE,2015,106,"6,9",41529.0,"9,53","7,3","FR, GB",production_countries.2, GB
11162,tm244507,MOVIE,2016,118,"7,5",11495.0,"7,579","7,3","AR, ES",production_countries.2, ES
11163,tm275800,MOVIE,2016,110,"6,8",3844.0,"18,073",7,"AR, ES",production_countries.2, ES
11164,tm232950,MOVIE,2016,111,"5,8",2325.0,"6,786",6,"SK, CZ",production_countries.2, CZ
11165,tm244513,MOVIE,2016,105,"7,4",9739.0,"9,524","7,8","QA, FR",production_countries.2, FR
11166,tm211461,MOVIE,2015,108,"6,2",2722.0,"7,255",6,"MA, FR",production_countries.2, FR
11167,tm242646,MOVIE,2016,105,"5,9",3209.0,"7,979",6,"ES, FR",production_countries.2, FR
11168,tm201906,MOVIE,2016,127,"6,7",4478.0,"7,006","5,8","FR, BE",production_countries.2, BE
11169,tm252245,MOVIE,2016,40,,,"6,399","7,4","SY, GB",production_countries.2, GB
11170,tm232832,MOVIE,2016,126,"6,6",1408.0,"27,507","6,9","NO, SE",production_countries.2, SE
11171,tm246543,MOVIE,2016,98,"6,3",1336.0,"4,917","6,2","GL, FR",production_countries.2, FR
11172,tm327551,MOVIE,2016,86,"7,7",279.0,"2,526","7,1","ES, DK",production_countries.2, DK
11173,ts81898,SHOW,2016,11,"7,5",122.0,"1,284",8,"AU, GB",production_countries.2, GB
11174,tm224255,MOVIE,2015,107,"7,1",1395.0,"1,168","6,7","LB, QA",production_countries.2, QA
11175,tm375681,MOVIE,2016,90,"5,2",697.0,"3,625","5,7","CN, HK",production_countries.2, HK
11176,tm232947,MOVIE,2016,94,"5,5",1884.0,"3,764","5,6","GB, IN",production_countries.2, IN
11177,tm244635,MOVIE,2016,95,"5,8",273.0,"5,917","4,9","CL, FR",production_countries.2, FR
11178,tm244041,MOVIE,2016,94,"4,5",30.0,"0,933",5,"GB, NL",production_countries.2, NL
11179,tm235005,MOVIE,2015,106,"5,1",183.0,"2,128",,"CA, NG",production_countries.2, NG
11180,tm287684,MOVIE,2017,94,"6,3",92788.0,"35,205","6,2","GB, CA",production_countries.2, CA
11181,tm350379,MOVIE,2018,91,"6,4",30444.0,"67,252","7,4","FR, CA",production_countries.2, CA
11182,ts55781,SHOW,2017,55,"7,4",10705.0,"13,547",7,"BE, FR",production_countries.2, FR
11183,tm244325,MOVIE,2018,126,"5,4",34788.0,"14,672","5,6","GB, DE",production_countries.2, DE
11184,tm245176,MOVIE,2017,113,"6,3",22854.0,"47,136","6,5","IQ, GB",production_countries.2, GB
11185,tm351101,MOVIE,2018,98,"6,4",11561.0,"16,218","6,4","ES, FR",production_countries.2, FR
11186,tm219258,MOVIE,2017,95,"6,6",21164.0,"22,162","7,1","IE, CA",production_countries.2, CA
11187,tm407827,MOVIE,2018,105,"7,1",14046.0,"12,498","7,2","NL, BE",production_countries.2, BE
11188,tm324820,MOVIE,2018,95,"6,7",4263.0,"8,358","7,1","JP, FR",production_countries.2, FR
11189,ts309731,SHOW,2018,11,"5,3",111.0,"9,315","9,3","ES, IT",production_countries.2, IT
11190,ts82705,SHOW,2018,16,"7,5",663.0,"10,833","8,3","BR, CA",production_countries.2, CA
11191,tm429208,MOVIE,2018,90,"6,6",16964.0,"18,147",7,"CA, CN",production_countries.2, CN
11192,tm374313,MOVIE,2018,115,"5,9",2427.0,"6,455","6,1","ZA, GB",production_countries.2, GB
11193,ts79660,SHOW,2017,25,"6,5",1826.0,"25,533","7,4","CA, GB",production_countries.2, GB
11194,tm263427,MOVIE,2017,129,"6,4",15541.0,"20,473","6,5","ES, DE",production_countries.2, DE
11195,tm358666,MOVIE,2018,94,"6,6",4255.0,"9,799","5,7","CH, DE",production_countries.2, DE
11196,tm405849,MOVIE,2018,74,"6,6",7206.0,"67,856","6,8","CN, JP",production_countries.2, JP
11197,tm405738,MOVIE,2018,103,"5,6",4684.0,"19,496","6,3","AR, ES",production_countries.2, ES
11198,tm424032,MOVIE,2018,100,"7,1",5934.0,"10,223","7,3","ES, AR",production_countries.2, AR
11199,tm311319,MOVIE,2017,106,"5,2",3210.0,"19,634","5,6","HK, CN",production_countries.2, CN
11200,tm418870,MOVIE,2018,111,"6,4",2607.0,"9,299","5,9","FR, BE",production_countries.2, BE
11201,tm299764,MOVIE,2017,104,"6,5",5713.0,"8,575","6,2","MX, ES",production_countries.2, ES
11202,tm346334,MOVIE,2017,85,"6,3",2271.0,"3,357","6,2","GB, IS",production_countries.2, IS
11203,tm409817,MOVIE,2018,99,"7,7",6893.0,"6,156","7,1","FR, IN",production_countries.2, IN
11204,tm270987,MOVIE,2017,86,"5,5",2778.0,"20,528","5,9","FR, CA",production_countries.2, CA
11205,tm444469,MOVIE,2018,101,"4,6",2297.0,"6,97","5,4","SG, PH",production_countries.2, PH
11206,tm352033,MOVIE,2018,90,7,525.0,"1,784","6,6","DE, IT",production_countries.2, IT
11207,tm410298,MOVIE,2018,129,"6,7",160.0,"1,581","7,2","FR, IT",production_countries.2, IT
11208,tm331117,MOVIE,2017,104,"6,5",2550.0,"7,246","6,8","BE, FR",production_countries.2, FR
11209,tm416620,MOVIE,2018,125,"6,9",2854.0,"7,865","7,2","FR, ES",production_countries.2, ES
11210,tm429174,MOVIE,2018,127,"6,3",3819.0,"8,216","6,3","FR, ES",production_countries.2, ES
11211,tm446206,MOVIE,2017,30,,,"12,832","6,8","IE, CA",production_countries.2, CA
11212,tm376903,MOVIE,2018,95,"5,8",965.0,"12,759",6,"CL, AR",production_countries.2, AR
11213,tm324204,MOVIE,2017,80,"4,7",728.0,"8,631","5,5","IN, MX",production_countries.2, MX
11214,tm348467,MOVIE,2017,87,6,763.0,"12,419","5,7","FR, AR",production_countries.2, AR
11215,tm424898,MOVIE,2018,101,"5,7",549.0,"3,058",6,"MX, FI",production_countries.2, FI
11216,tm356684,MOVIE,2018,83,,,"6,184","4,9","BE, ES",production_countries.2, ES
11217,tm408892,MOVIE,2018,96,"5,1",498.0,"15,361","5,3","ES, IT",production_countries.2, IT
11218,tm362121,MOVIE,2018,96,"5,9",2762.0,"9,709","5,6","NL, MX",production_countries.2, MX
11219,tm325433,MOVIE,2017,90,5,973.0,"6,135","5,1","AR, ES",production_countries.2, ES
11220,tm412515,MOVIE,2017,69,"5,6",385.0,"2,029","5,8","IT, AR",production_countries.2, AR
11221,tm438250,MOVIE,2018,50,"6,2",493.0,"3,708","5,9","MX, AR",production_countries.2, AR
11222,tm459024,MOVIE,2017,66,"6,3",211.0,"1,4",6,"AR, IT",production_countries.2, IT
11223,tm376844,MOVIE,2018,89,"3,7",280.0,"7,002","5,3","MX, CO",production_countries.2, CO
11224,tm352642,MOVIE,2018,15,,,"1,753",,"LB, PS",production_countries.2, PS
11225,tm364769,MOVIE,2017,138,"7,5",397.0,"1,234","8,1","IN, NP",production_countries.2, NP
11226,tm328041,MOVIE,2017,102,"6,2",1863.0,"2,045","5,7","IN, BD",production_countries.2, BD
11227,tm478147,MOVIE,2018,76,"6,4",24.0,"1,4",5,"NO, NG",production_countries.2, NG
11228,tm479734,MOVIE,2018,105,"5,1",43.0,"1,486",,"ZA, CA",production_countries.2, CA
11229,tm327926,MOVIE,2017,79,"6,2",59.0,"0,635",5,"AE, LB",production_countries.2, LB
11230,tm463592,MOVIE,2018,18,,,"3,403","5,8","JP, GB",production_countries.2, GB
11231,tm863808,MOVIE,2020,84,"8,1",51232.0,"19,276",8,"ZA, GB",production_countries.2, GB
11232,tm348403,MOVIE,2019,87,"6,8",13267.0,"14,16","6,9","GB, FR",production_countries.2, FR
11233,tm315255,MOVIE,2019,107,7,30694.0,"15,801","7,3","CN, HK",production_countries.2, HK
11234,tm893799,MOVIE,2020,92,"6,3",9264.0,"10,749","6,7","BE, FR",production_countries.2, FR
11235,tm426638,MOVIE,2019,110,"5,7",3767.0,"8,439","6,9","IE, GB",production_countries.2, GB
11236,tm828069,MOVIE,2020,100,"6,8",5396.0,"7,877","6,4","IE, GB",production_countries.2, GB
11237,tm936236,MOVIE,2020,86,"5,1",9608.0,"33,009","5,6","NO, FI",production_countries.2, FI
11238,ts188991,SHOW,2020,50,"6,3",4718.0,"10,557","7,3","MX, ES",production_countries.2, ES
11239,tm897732,MOVIE,2020,97,"5,8",2609.0,"13,949","7,1","BE, FR",production_countries.2, FR
11240,ts225460,SHOW,2020,54,,,"25,019","7,5","DE, AT",production_countries.2, AT
11241,tm425698,MOVIE,2019,94,"5,8",5480.0,"9,548","5,6","IN, GB",production_countries.2, GB
11242,tm942240,MOVIE,2020,99,"6,8",4236.0,"18,282","7,9","BR, MX",production_countries.2, MX
11243,tm864480,MOVIE,2020,96,"6,1",6732.0,"18,962","6,2","AR, ES",production_countries.2, ES
11244,tm503508,MOVIE,2019,107,"5,9",14154.0,"10,937","5,9","JP, GB",production_countries.2, GB
11245,tm554944,MOVIE,2020,100,"5,5",20033.0,"14,358","5,7","IT, GB",production_countries.2, GB
11246,tm819054,MOVIE,2020,98,"5,8",1195.0,"8,844","5,9","BE, FR",production_countries.2, FR
11247,ts192297,SHOW,2019,6,"5,1",77.0,"2,388",10,"GB, NL",production_countries.2, NL
11248,ts82739,SHOW,2019,47,"6,3",871.0,"9,713","6,9","NL, BE",production_countries.2, BE
11249,tm514494,MOVIE,2020,139,"6,2",6215.0,"35,645","6,5","DE, ES",production_countries.2, ES
11250,tm857921,MOVIE,2020,24,,,"2,867",7,"PS, QA",production_countries.2, QA
11251,tm450698,MOVIE,2019,107,"6,2",6071.0,"12,948","6,2","FR, IT",production_countries.2, IT
11252,tm351938,MOVIE,2019,77,"3,9",3219.0,"10,312","4,3","FR, BE",production_countries.2, BE
11253,tm460360,MOVIE,2019,105,"5,9",3189.0,"7,59","5,8","FR, ES",production_countries.2, ES
11254,tm1127695,MOVIE,2019,148,"7,2",6239.0,"12,322","6,9","ES, FR",production_countries.2, FR
11255,tm818786,MOVIE,2020,93,"4,9",988.0,"3,187","5,8","ES, MX",production_countries.2, MX
11256,ts222803,SHOW,2019,37,"7,3",1119.0,"3,895","7,1","PE, AR",production_countries.2, AR
11257,tm925218,MOVIE,2020,104,"5,2",391.0,"9,657","4,9","HK, CN",production_countries.2, CN
11258,tm485801,MOVIE,2019,94,"4,3",1122.0,"8,357","5,4","ES, PT",production_countries.2, PT
11259,tm948916,MOVIE,2020,100,"5,4",3712.0,"7,903","5,7","AT, DE",production_countries.2, DE
11260,ts224796,SHOW,2020,51,"6,3",716.0,"4,13",7,"MY, TW",production_countries.2, TW
11261,tm375446,MOVIE,2020,100,"5,1",2279.0,"18,93","5,4","DE, NO",production_countries.2, NO
11262,tm954303,MOVIE,2020,90,"2,8",377.0,"6,368","4,8","ES, CO",production_countries.2, CO
11263,tm883113,MOVIE,2020,80,,,"17,714","6,2","BE, FR",production_countries.2, FR
11264,tm879609,MOVIE,2019,50,"6,7",772.0,"10,036","6,5","GB, CA",production_countries.2, CA
11265,tm469432,MOVIE,2020,91,"7,6",743.0,"4,613",5,"AU, GB",production_countries.2, GB
11266,tm465984,MOVIE,2019,111,,,"3,033",5,"CN, ES",production_countries.2, ES
11267,tm421560,MOVIE,2019,109,"5,9",1381.0,"10,018","6,5","FR, BE",production_countries.2, BE
11268,tm816992,MOVIE,2020,110,"6,1",4064.0,"11,922","6,7","HK, CN",production_countries.2, CN
11269,tm847008,MOVIE,2020,102,"6,4",313.0,"2,353",7,"FR, BR",production_countries.2, BR
11270,tm946718,MOVIE,2020,109,,,"3,064",6,"CA, LK",production_countries.2, LK
11271,tm925186,MOVIE,2020,106,"3,9",977.0,"9,692","5,6","AO, ZA",production_countries.2, ZA
11272,tm844978,MOVIE,2019,66,"6,6",218.0,"2,641",7,"GT, UY",production_countries.2, UY
11273,tm918258,MOVIE,2020,107,"5,8",597.0,"43,263","6,5","AR, CO",production_countries.2, CO
11274,tm818499,MOVIE,2019,92,"5,3",267.0,"3,483","5,2","SG, MY",production_countries.2, MY
11275,tm683841,MOVIE,2019,118,"7,4",1033.0,"8,244",6,"HK, PH",production_countries.2, PH
11276,tm453994,MOVIE,2019,105,7,731.0,"1,929","7,3","CA, NO",production_countries.2, NO
11277,ts235689,SHOW,2020,64,"4,9",111.0,"3,946","7,5","CN, TW",production_countries.2, TW
