id;type;release_year;runtime;imdb_score;imdb_votes;tmdb_popularity;tmdb_score;countries;production_countries.1;production_countries.2;production_countries.3;production_countries.4;production_countries.5;production_countries.6;production_countries.7
tm407295;MOVIE;2018;96;5,9;4303;11,572;6,5;US;US;;;;;;
tm344173;MOVIE;2018;94;5,2;1564;7,403;5,8;US;US;;;;;;
tm294581;MOVIE;2018;89;5,1;7425;8,617;4,9;US;US;;;;;;
tm374216;MOVIE;2018;87;6,3;5048;13,958;6,6;US;US;;;;;;
tm371959;MOVIE;2018;75;5,9;4087;10,88;6,1;US;US;;;;;;
tm425884;MOVIE;2018;98;7,4;4953;7,99;7,3;US;US;;;;;;
tm429382;MOVIE;2018;100;6,4;9139;15,079;7,2;US;US;;;;;;
tm463806;MOVIE;2018;87;6,3;3287;11,611;6,5;US;US;;;;;;
tm410748;MOVIE;2018;92;6,6;2067;5,378;6,5;US;US;;;;;;
tm434727;MOVIE;2018;63;6,5;827;2,626;6,3;US;US;;;;;;
tm426202;MOVIE;2018;56;7,2;1697;4,156;7;US;US;;;;;;
tm367008;MOVIE;2018;60;6,2;940;3,422;5,4;US;US;;;;;;
tm411358;MOVIE;2018;95;6,8;17034;6,288;5,9;US;US;;;;;;
tm405901;MOVIE;2018;92;4,2;2934;11,041;4,6;US;US;;;;;;
tm372305;MOVIE;2018;102;6,4;2242;12,663;6,6;US;US;;;;;;
tm441198;MOVIE;2018;101;6;27650;14,783;7;US;US;;;;;;
tm418039;MOVIE;2018;22;5,6;551;8,657;6,7;US;US;;;;;;
tm421776;MOVIE;2018;93;7;3730;8,205;6,8;US;US;;;;;;
tm427143;MOVIE;2018;91;4,5;3124;14,161;4,7;US;US;;;;;;
tm280060;MOVIE;2018;104;5,4;4460;12,158;6,5;US;US;;;;;;
tm441060;MOVIE;2018;58;7,1;1463;3,029;6,8;US;US;;;;;;
tm434676;MOVIE;2018;63;7,3;4300;4,202;7,2;US;US;;;;;;
tm438995;MOVIE;2018;101;5,3;10658;8,776;6,4;US;US;;;;;;
tm440996;MOVIE;2018;63;7,3;3970;4,752;7,1;US;US;;;;;;
tm409494;MOVIE;2018;64;7,3;4874;6,463;7;US;US;;;;;;
tm375007;MOVIE;2018;86;6,9;2196;11,455;7,9;US;US;;;;;;
tm411503;MOVIE;2018;92;5,8;4950;12,039;6,2;US;US;;;;;;
tm437159;MOVIE;2018;57;6,9;1381;3,395;6,9;US;US;;;;;;
tm324278;MOVIE;2018;70;7,1;2126;4,392;7,2;US;US;;;;;;
tm447328;MOVIE;2018;58;6,5;768;2,67;6,5;US;US;;;;;;
tm423761;MOVIE;2018;72;7,2;4033;5,896;7,2;US;US;;;;;;
tm428597;MOVIE;2018;88;5,5;124;2,389;6;US;US;;;;;;
tm370440;MOVIE;2018;73;3,9;711;4,603;3,3;US;US;;;;;;
tm373873;MOVIE;2018;98;7,3;332;3,849;8;US;US;;;;;;
tm558730;MOVIE;2018;90;5,9;395;5,224;8,2;US;US;;;;;;
tm413082;MOVIE;2018;90;6,7;714;6,523;6,6;US;US;;;;;;
tm438994;MOVIE;2018;95;5,7;9985;9,382;6,7;US;US;;;;;;
tm363003;MOVIE;2018;96;7,2;1338;6,668;6,9;US;US;;;;;;
tm374226;MOVIE;2018;57;7,2;1028;5,417;6,8;US;US;;;;;;
tm411257;MOVIE;2018;62;6,1;1448;4,617;6,3;US;US;;;;;;
tm430496;MOVIE;2018;58;6,6;606;2,164;5,2;US;US;;;;;;
tm443283;MOVIE;2018;91;7,1;94;1,272;8;US;US;;;;;;
tm421335;MOVIE;2018;70;7,3;3984;5,57;6,8;US;US;;;;;;
tm461349;MOVIE;2018;69;7,3;333;2,044;5,5;US;US;;;;;;
tm411856;MOVIE;2018;67;6,5;837;2,215;5,9;US;US;;;;;;
tm375091;MOVIE;2018;68;6,5;1390;5,269;6,4;US;US;;;;;;
tm414340;MOVIE;2018;91;5,6;732;3,649;5,6;US;US;;;;;;
tm447261;MOVIE;2018;58;6,7;5633;8,311;6,9;US;US;;;;;;
tm444576;MOVIE;2018;90;3,6;248;6,999;5,7;US;US;;;;;;
tm434776;MOVIE;2018;56;7,3;799;2,008;5,7;US;US;;;;;;
tm478654;MOVIE;2018;75;7,8;414;2,916;7,3;US;US;;;;;;
tm369079;MOVIE;2018;62;5,1;366;2,867;5,7;US;US;;;;;;
tm411528;MOVIE;2018;65;5,5;194;2,274;5,6;US;US;;;;;;
tm368006;MOVIE;2018;61;4,6;172;2,547;5,5;US;US;;;;;;
tm447514;MOVIE;2018;67;7;1238;3,413;7,7;US;US;;;;;;
tm421161;MOVIE;2018;65;6,4;770;1,961;6,3;US;US;;;;;;
tm436704;MOVIE;2018;24;5,4;27;4,147;6,6;US;US;;;;;;
tm441915;MOVIE;2018;26;5,3;95;1,17;2;US;US;;;;;;
ts86497;SHOW;2019;28;7,8;88945;31,225;7,6;US;US;;;;;;
ts88361;SHOW;2019;13;8,4;131937;100,876;8,2;US;US;;;;;;
ts76645;SHOW;2019;52;8;202522;172,491;8,7;US;US;;;;;;
ts57327;SHOW;2019;58;8,2;465949;118,384;8,2;US;US;;;;;;
ts89339;SHOW;2019;35;6,5;5482;21,635;6,8;US;US;;;;;;
ts82914;SHOW;2019;31;8;73110;26,891;7,3;US;US;;;;;;
ts90234;SHOW;2019;16;7,9;11411;21,408;6,4;US;US;;;;;;
ts221904;SHOW;2019;48;8,4;95658;26,019;8,1;US;US;;;;;;
ts89840;SHOW;2019;44;7,4;34797;39,802;8;US;US;;;;;;
ts252505;SHOW;2019;44;7,1;2151;75,625;7,5;US;US;;;;;;
ts87248;SHOW;2019;41;7,7;10927;20,694;8;US;US;;;;;;
ts80962;SHOW;2019;24;7,3;6724;14,9;7,1;US;US;;;;;;
ts95997;SHOW;2019;43;7,1;14464;31,709;7,8;US;US;;;;;;
ts89564;SHOW;2019;39;6,5;28657;28,71;7,1;US;US;;;;;;
ts82913;SHOW;2019;74;8,9;114127;21,628;8,2;US;US;;;;;;
ts80709;SHOW;2019;42;5,2;35108;98,27;6;US;US;;;;;;
ts83082;SHOW;2019;26;7,2;30134;16,946;6,8;US;US;;;;;;
ts218569;SHOW;2019;47;7,6;6147;9,973;7,4;US;US;;;;;;
ts83555;SHOW;2019;42;6,2;11928;34,937;8,1;US;US;;;;;;
ts87364;SHOW;2019;59;7,8;27439;12,764;7,6;US;US;;;;;;
ts83657;SHOW;2019;48;6,7;27286;44,535;7,9;US;US;;;;;;
ts84663;SHOW;2019;43;7,5;21887;19,833;7,5;US;US;;;;;;
ts86165;SHOW;2019;56;7;27693;28,6;7,7;US;US;;;;;;
ts218802;SHOW;2019;26;6,4;3491;8,605;6,9;US;US;;;;;;
ts84993;SHOW;2019;44;6,7;19398;20,154;7,3;US;US;;;;;;
ts89014;SHOW;2019;10;7,2;1193;20,123;8,2;US;US;;;;;;
ts83491;SHOW;2019;59;6,3;15135;21,388;6,7;US;US;;;;;;
ts93054;SHOW;2019;26;7;10263;25,549;8,1;US;US;;;;;;
ts90019;SHOW;2019;17;7,1;15871;19,611;7,3;US;US;;;;;;
ts88283;SHOW;2019;44;6,4;12799;23,22;7,3;US;US;;;;;;
ts88485;SHOW;2019;28;8,1;2556;14,865;8,5;US;US;;;;;;
ts86908;SHOW;2019;47;6,1;7000;26,53;7,3;US;US;;;;;;
ts161737;SHOW;2019;43;6,6;5098;24,114;7,9;US;US;;;;;;
ts192440;SHOW;2019;86;7,4;285;0,646;10;US;US;;;;;;
ts223126;SHOW;2019;48;7,4;8733;5,575;7,3;US;US;;;;;;
ts86726;SHOW;2019;34;6,6;3529;7,148;6,8;US;US;;;;;;
ts89251;SHOW;2019;56;7,4;7715;13,399;7,6;US;US;;;;;;
ts105645;SHOW;2019;29;5,3;1675;2,383;6,3;US;US;;;;;;
ts93066;SHOW;2019;40;4,6;16918;15,848;5,7;US;US;;;;;;
ts219162;SHOW;2019;50;7,9;10776;7,648;7,6;US;US;;;;;;
ts81646;SHOW;2019;44;6,4;8380;14,065;6,9;US;US;;;;;;
ts219561;SHOW;2019;21;8;5230;7,127;7,8;US;US;;;;;;
ts91039;SHOW;2019;26;8,2;5025;14,612;7,8;US;US;;;;;;
ts88721;SHOW;2019;26;7,6;9202;7,726;6,8;US;US;;;;;;
ts103209;SHOW;2019;36;6,3;1030;6,77;7,4;US;US;;;;;;
ts87986;SHOW;2019;67;7,6;2107;9,184;7,5;US;US;;;;;;
ts83107;SHOW;2019;42;6,1;13531;25,554;7,8;US;US;;;;;;
ts84129;SHOW;2019;30;6;2843;26,449;7,1;US;US;;;;;;
ts76382;SHOW;2019;23;7,9;5557;24,674;8,1;US;US;;;;;;
ts93482;SHOW;2019;58;7,3;1293;19,346;8,4;US;US;;;;;;
ts222917;SHOW;2019;40;6,4;2009;1,838;6,1;US;US;;;;;;
ts111206;SHOW;2019;26;5,7;1444;66,94;6,9;US;US;;;;;;
ts218564;SHOW;2019;44;6,7;1045;4,356;8;US;US;;;;;;
ts89876;SHOW;2019;36;6,6;3136;2,802;6,2;US;US;;;;;;
ts218500;SHOW;2019;24;5,9;304;20,749;7;US;US;;;;;;
ts89881;SHOW;2019;29;7,1;6703;17,882;7,5;US;US;;;;;;
ts213232;SHOW;2019;42;5,9;759;4,913;6;US;US;;;;;;
ts306187;SHOW;2019;29;6,4;2576;22,261;8,6;US;US;;;;;;
ts113748;SHOW;2019;22;6,6;664;5,075;6,4;US;US;;;;;;
ts188840;SHOW;2019;26;7,1;1573;10,472;6,9;US;US;;;;;;
ts89231;SHOW;2019;20;6,6;2570;5,084;6,7;US;US;;;;;;
ts222049;SHOW;2019;45;7,5;2125;7,178;7,5;US;US;;;;;;
ts187070;SHOW;2019;26;6,6;498;23,821;7,1;US;US;;;;;;
ts89347;SHOW;2019;37;7,9;2712;3,764;7,9;US;US;;;;;;
ts104168;SHOW;2019;53;6,8;1853;49,839;7,4;US;US;;;;;;
ts87488;SHOW;2019;26;5,4;979;10,9;8;US;US;;;;;;
ts101060;SHOW;2019;26;6,4;4542;10,85;6,6;US;US;;;;;;
ts217719;SHOW;2019;0;7,4;614;3,31;8,3;US;US;;;;;;
ts90789;SHOW;2019;44;7;1160;9,54;7,8;US;US;;;;;;
ts90980;SHOW;2019;3;7,5;2886;4,064;6,7;US;US;;;;;;
ts85510;SHOW;2019;57;7,6;1541;3,802;8,2;US;US;;;;;;
ts108593;SHOW;2019;23;5,2;712;12,273;7;US;US;;;;;;
ts222980;SHOW;2019;40;4,9;3670;0,952;10;US;US;;;;;;
ts88336;SHOW;2019;30;6,3;1204;6,125;5,5;US;US;;;;;;
ts87489;SHOW;2019;26;6,9;1249;2,457;7,1;US;US;;;;;;
ts214463;SHOW;2019;46;8;133;3,141;;US;US;;;;;;
ts223308;SHOW;2019;20;6,9;591;1,557;7,3;US;US;;;;;;
ts218307;SHOW;2019;37;6,6;355;2,073;10;US;US;;;;;;
ts222942;SHOW;2019;40;6,6;317;2,257;9,1;US;US;;;;;;
ts223110;SHOW;2019;50;6,8;578;1,298;7,7;US;US;;;;;;
ts222599;SHOW;2019;50;8,2;2560;1,161;7,1;US;US;;;;;;
ts105601;SHOW;2019;24;7,5;284;10,207;8;US;US;;;;;;
ts214861;SHOW;2019;25;5,2;2615;20,083;7,3;US;US;;;;;;
ts101503;SHOW;2019;30;4;333;12,491;8,2;US;US;;;;;;
ts221151;SHOW;2019;42;6,7;577;1,686;6;US;US;;;;;;
ts89895;SHOW;2019;6;6,4;249;8,062;8,2;US;US;;;;;;
ts189314;SHOW;2019;23;6,5;555;2,37;6,2;US;US;;;;;;
ts88146;SHOW;2019;0;7,3;570;1,4;6;US;US;;;;;;
ts89336;SHOW;2019;23;7;148;2,985;8,5;US;US;;;;;;
ts78324;SHOW;2019;13;5,8;865;8,557;5;US;US;;;;;;
ts215862;SHOW;2019;3;8;14;1,052;10;US;US;;;;;;
tm366227;MOVIE;2019;130;7,4;261956;24,948;7,1;US;US;;;;;;
tm244149;MOVIE;2019;209;7,8;371209;19,74;7,6;US;US;;;;;;
tm827638;MOVIE;2019;102;6,2;28617;11,441;6,3;US;US;;;;;;
tm431321;MOVIE;2019;99;6,6;64117;26,217;6,8;US;US;;;;;;
tm827648;MOVIE;2019;123;7,3;216847;35,145;6,9;US;US;;;;;;
tm502532;MOVIE;2019;81;7,4;7890;9,346;7,2;US;US;;;;;;
tm417553;MOVIE;2019;127;6,1;168919;47,628;6,3;US;US;;;;;;
tm460948;MOVIE;2019;101;6,8;54166;14,207;6,6;US;US;;;;;;
tm244207;MOVIE;2019;125;6,4;124218;27,886;6,3;US;US;;;;;;
tm372066;MOVIE;2019;102;6;6194;18,162;6;US;US;;;;;;
tm444017;MOVIE;2019;111;6,7;91162;19,448;7;US;US;;;;;;
tm426428;MOVIE;2019;106;5,2;52180;152,738;7,2;US;US;;;;;;
tm458585;MOVIE;2019;118;7,2;59836;13,072;7;US;US;;;;;;
tm432765;MOVIE;2019;86;5,5;8078;9,685;5,6;US;US;;;;;;
tm417416;MOVIE;2019;116;7,2;61878;61,598;8,3;US;US;;;;;;
tm441231;MOVIE;2019;97;6;120532;33,858;6,2;US;US;;;;;;
tm447788;MOVIE;2019;98;7,2;44715;11,622;6,9;US;US;;;;;;
tm447963;MOVIE;2019;99;6,4;70860;20,986;6,7;US;US;;;;;;
tm420826;MOVIE;2019;132;6,9;88714;19,718;6,7;US;US;;;;;;
tm455636;MOVIE;2019;108;6,9;47603;19,057;7,5;US;US;;;;;;
tm441232;MOVIE;2019;92;6,2;21501;12,918;6,4;US;US;;;;;;
tm456156;MOVIE;2019;82;5,8;8074;15,792;6,5;US;US;;;;;;
tm428557;MOVIE;2019;96;6,3;49391;13,77;6;US;US;;;;;;
tm435520;MOVIE;2019;125;7,6;120871;17,506;7,5;US;US;;;;;;
tm285317;MOVIE;2019;96;4,7;33724;20,028;4,9;US;US;;;;;;
tm332071;MOVIE;2019;112;5,7;59491;11,402;5,3;US;US;;;;;;
tm824331;MOVIE;2019;94;5,3;16049;12,18;6,6;US;US;;;;;;
tm446176;MOVIE;2019;110;7,4;21415;13,07;7,2;US;US;;;;;;
tm458553;MOVIE;2019;103;5,4;20836;11,382;5,5;US;US;;;;;;
tm548602;MOVIE;2019;82;6,1;31193;9,934;5,9;US;US;;;;;;
tm307133;MOVIE;2019;90;5,6;7063;10,469;5,4;US;US;;;;;;
tm411750;MOVIE;2019;97;3,7;9200;27,95;4,9;US;US;;;;;;
tm458467;MOVIE;2019;93;4,7;9823;9,904;5,3;US;US;;;;;;
tm446609;MOVIE;2019;114;7,1;22838;18,974;6,8;US;US;;;;;;
tm443154;MOVIE;2019;108;5,9;11136;15,43;6,4;US;US;;;;;;
tm355783;MOVIE;2019;98;5,8;34477;20,919;6;US;US;;;;;;
tm459742;MOVIE;2019;88;6,3;3558;7,367;5,9;US;US;;;;;;
tm453099;MOVIE;2019;142;7,6;6550;7,958;7,2;US;US;;;;;;
tm325325;MOVIE;2019;88;7,8;19708;12,707;7,4;US;US;;;;;;
tm437221;MOVIE;2019;104;5,9;4256;11,739;5,9;US;US;;;;;;
tm817504;MOVIE;2019;90;5,8;11983;15,734;6,2;US;US;;;;;;
tm455568;MOVIE;2019;89;7,1;13419;8,112;7;US;US;;;;;;
tm420455;MOVIE;2019;99;5,2;23651;15,126;6;US;US;;;;;;
tm436778;MOVIE;2019;133;7,3;16441;18,706;7,4;US;US;;;;;;
tm814671;MOVIE;2019;97;4,4;21011;16,496;5,5;US;US;;;;;;
tm465724;MOVIE;2019;87;5,2;10663;8,034;5,6;US;US;;;;;;
tm827142;MOVIE;2019;65;8,4;25687;12,023;7,7;US;US;;;;;;
tm446625;MOVIE;2019;115;7,4;1771;7,782;7,3;US;US;;;;;;
tm827501;MOVIE;2019;101;5,2;23071;46,356;6,4;US;US;;;;;;
tm428558;MOVIE;2019;90;6,2;8514;8,774;5,7;US;US;;;;;;
tm822907;MOVIE;2019;88;6,8;1000;3,459;6,6;US;US;;;;;;
tm464557;MOVIE;2019;93;5,8;37913;26,678;6,5;US;US;;;;;;
tm469008;MOVIE;2019;89;3;1097;17,937;6,5;US;US;;;;;;
tm444247;MOVIE;2019;97;7,6;1507;6,284;6,3;US;US;;;;;;
tm475783;MOVIE;2019;60;7,3;986;4,273;7,1;US;US;;;;;;
tm120072;MOVIE;2019;93;5,8;21515;12,098;6,1;US;US;;;;;;
tm511940;MOVIE;2019;100;5,4;5596;22,681;6;US;US;;;;;;
tm524282;MOVIE;2019;71;7,4;5656;14,179;7,5;US;US;;;;;;
tm430171;MOVIE;2019;105;7,1;1678;4,033;6,2;US;US;;;;;;
tm424074;MOVIE;2019;93;6,9;12356;18,449;7,5;US;US;;;;;;
tm469400;MOVIE;2019;76;7,7;1516;4,22;7,1;US;US;;;;;;
tm467299;MOVIE;2019;64;7,2;3547;4,938;7;US;US;;;;;;
tm843768;MOVIE;2019;70;7,4;3498;6,786;7,1;US;US;;;;;;
tm458721;MOVIE;2019;61;5,4;3812;5,715;6,2;US;US;;;;;;
tm463385;MOVIE;2019;109;6,5;2287;8,306;6,2;US;US;;;;;;
tm823355;MOVIE;2019;106;5,6;3927;14,613;6,7;US;US;;;;;;
tm824165;MOVIE;2019;98;5,6;19091;23,196;6,5;US;US;;;;;;
tm465231;MOVIE;2019;60;7,6;1798;3,621;7,5;US;US;;;;;;
tm458127;MOVIE;2019;107;7,7;1541;4,784;7,2;US;US;;;;;;
tm475339;MOVIE;2019;109;6,3;5122;14,674;6,8;US;US;;;;;;
tm827304;MOVIE;2019;25;5,6;290;23,538;7,2;US;US;;;;;;
tm461829;MOVIE;2019;92;4,8;3171;27,891;5,4;US;US;;;;;;
tm448767;MOVIE;2019;86;7,1;12418;8,591;7,4;US;US;;;;;;
tm844642;MOVIE;2019;59;7,2;1571;2,937;6,8;US;US;;;;;;
tm447520;MOVIE;2019;65;7,1;1295;3,423;6,4;US;US;;;;;;
tm679284;MOVIE;2019;92;5,5;17762;22,498;6,5;US;US;;;;;;
tm467467;MOVIE;2019;137;7,4;7013;12,239;8,2;US;US;;;;;;
tm834664;MOVIE;2019;63;6,1;1629;5,269;6,6;US;US;;;;;;
tm470836;MOVIE;2019;81;7,8;1923;9,166;7,5;US;US;;;;;;
tm454375;MOVIE;2019;90;4,1;947;4,624;4,5;US;US;;;;;;
tm305433;MOVIE;2019;45;6,9;3820;9,975;6,5;US;US;;;;;;
tm838876;MOVIE;2019;85;3,4;670;4,663;4,1;US;US;;;;;;
tm450478;MOVIE;2019;87;5,4;992;5,496;6,1;US;US;;;;;;
tm838687;MOVIE;2019;85;6,1;15053;10,253;6,5;US;US;;;;;;
tm844662;MOVIE;2019;63;7,4;3077;4,694;6,9;US;US;;;;;;
tm494731;MOVIE;2019;97;4,4;8380;25,351;6,3;US;US;;;;;;
tm376739;MOVIE;2019;99;7,4;705;4,481;7,9;US;US;;;;;;
tm470560;MOVIE;2019;92;7,1;4571;9,292;7;US;US;;;;;;
tm824559;MOVIE;2019;86;6,7;7367;9,946;6,4;US;US;;;;;;
tm835486;MOVIE;2019;66;5,8;1268;4,231;5,9;US;US;;;;;;
tm840224;MOVIE;2019;61;7,4;2542;3,92;7;US;US;;;;;;
tm465408;MOVIE;2019;77;5,5;630;2,744;5,8;US;US;;;;;;
tm452573;MOVIE;2019;90;7,2;1793;3,264;6,6;US;US;;;;;;
tm816593;MOVIE;2019;32;5,8;2166;5,098;6;US;US;;;;;;
tm826368;MOVIE;2019;90;5,8;6904;9,419;6,1;US;US;;;;;;
tm454096;MOVIE;2019;87;4,6;3013;13,136;5,3;US;US;;;;;;
tm458363;MOVIE;2019;90;6;2336;7,276;5,2;US;US;;;;;;
tm450673;MOVIE;2019;98;5,6;5692;9,907;5,4;US;US;;;;;;
tm470378;MOVIE;2019;48;7;2691;7,171;6,9;US;US;;;;;;
tm464435;MOVIE;2019;97;7,1;1322;6,429;6,9;US;US;;;;;;
tm458326;MOVIE;2019;100;6,4;2341;11,018;7;US;US;;;;;;
tm832843;MOVIE;2019;58;6,9;1077;3,405;7,5;US;US;;;;;;
tm474862;MOVIE;2019;95;6;858;5,634;7,1;US;US;;;;;;
tm449590;MOVIE;2019;85;4,6;8487;10,874;5,2;US;US;;;;;;
tm827640;MOVIE;2019;85;6,3;4527;13,38;7;US;US;;;;;;
tm1081074;MOVIE;2019;105;6,7;704;2,592;6,8;US;US;;;;;;
tm474548;MOVIE;2019;90;5,7;2890;7,332;6;US;US;;;;;;
tm819107;MOVIE;2019;65;7,5;5111;4,635;7,4;US;US;;;;;;
tm812781;MOVIE;2019;65;6,7;1920;2,752;6,7;US;US;;;;;;
tm475501;MOVIE;2019;66;7,2;1790;3,413;6,9;US;US;;;;;;
tm428702;MOVIE;2019;103;5;1320;4,95;5,6;US;US;;;;;;
tm818154;MOVIE;2019;59;6,5;1732;2,961;6,8;US;US;;;;;;
tm466255;MOVIE;2019;60;6,5;4437;6,366;6,8;US;US;;;;;;
tm838705;MOVIE;2019;94;4,9;2705;12,387;5,6;US;US;;;;;;
tm470252;MOVIE;2019;93;6,3;828;3,934;7,4;US;US;;;;;;
tm462778;MOVIE;2019;58;7,3;2201;3,164;6,9;US;US;;;;;;
tm453727;MOVIE;2019;86;4,5;1303;8,174;5,6;US;US;;;;;;
tm838765;MOVIE;2019;84;5,3;6704;13,992;6,4;US;US;;;;;;
tm474061;MOVIE;2019;69;5;1220;9,434;6,4;US;US;;;;;;
tm675171;MOVIE;2019;118;7,4;1341;9,366;6,8;US;US;;;;;;
tm466954;MOVIE;2019;88;2,6;3460;18,522;4,1;US;US;;;;;;
tm452574;MOVIE;2019;58;7,2;1654;3,032;6,8;US;US;;;;;;
tm828326;MOVIE;2019;83;7,6;528;9,84;7,4;US;US;;;;;;
tm452996;MOVIE;2019;62;5,7;2368;5,193;6;US;US;;;;;;
tm825952;MOVIE;2019;51;6,5;797;2,087;6,1;US;US;;;;;;
tm810423;MOVIE;2019;65;7,6;716;3,236;7,5;US;US;;;;;;
tm841239;MOVIE;2019;13;7,1;1356;2,744;7;US;US;;;;;;
tm843958;MOVIE;2019;103;3,1;570;6,517;5,6;US;US;;;;;;
tm472195;MOVIE;2019;94;5,7;1087;4,522;6,5;US;US;;;;;;
tm466426;MOVIE;2019;90;4,3;1590;7,5;5;US;US;;;;;;
tm835512;MOVIE;2019;45;6;201;5,229;5,9;US;US;;;;;;
tm457296;MOVIE;2019;63;5,5;1332;4,301;5,4;US;US;;;;;;
tm473647;MOVIE;2019;84;6,9;628;3,967;6,8;US;US;;;;;;
tm840216;MOVIE;2019;78;6,5;1664;4,784;6,5;US;US;;;;;;
tm845117;MOVIE;2019;55;6,2;956;2,752;6,3;US;US;;;;;;
tm813936;MOVIE;2019;58;5,9;946;2,244;6,5;US;US;;;;;;
tm845942;MOVIE;2019;29;5,8;216;4,092;6,1;US;US;;;;;;
tm823459;MOVIE;2019;84;6,5;215;2,792;5,9;US;US;;;;;;
tm845607;MOVIE;2019;45;5,2;122;13,018;7;US;US;;;;;;
tm452237;MOVIE;2019;89;4;1082;33,028;6,5;US;US;;;;;;
tm813938;MOVIE;2019;63;4,7;295;3,111;6,6;US;US;;;;;;
tm830833;MOVIE;2019;64;4,5;1972;6,254;5,6;US;US;;;;;;
tm813075;MOVIE;2019;88;7,3;90;2,303;5,7;US;US;;;;;;
tm832684;MOVIE;2019;64;7;170;4,22;5,8;US;US;;;;;;
tm452578;MOVIE;2019;61;5,5;418;4,382;5,7;US;US;;;;;;
tm835445;MOVIE;2019;69;6,9;883;3,044;6,5;US;US;;;;;;
tm844201;MOVIE;2019;24;4,8;57;3,633;6;US;US;;;;;;
tm530822;MOVIE;2019;82;7,5;58;1,818;7;US;US;;;;;;
ts216679;SHOW;2020;62;7,3;122036;206,258;8,2;US;US;;;;;;
ts87453;SHOW;2020;30;6,7;61739;30,856;6,6;US;US;;;;;;
ts89259;SHOW;2020;56;8,6;406350;104,215;8,6;US;US;;;;;;
ts81120;SHOW;2020;50;9,1;108321;24,459;8,2;US;US;;;;;;
ts84146;SHOW;2020;29;6,9;84302;45,54;8;US;US;;;;;;
ts254656;SHOW;2020;24;7,5;7423;106,781;8;US;US;;;;;;
ts235655;SHOW;2020;49;7,5;43404;48,11;8,7;US;US;;;;;;
