id;type;release_year;runtime;genres;genres.1;genres.2;genres.3;genres.4;genres.5;genres.6;genres.7;genres.8;genres.9;imdb_score;imdb_votes;tmdb_popularity;tmdb_score
ts34740;SHOW;2011;22;scifi, fantasy, horror, action, comedy;scifi;fantasy;horror;action;comedy;;;;;6,9;4367;19,118;8,3
tm174683;MOVIE;2011;97;drama, animation, family, comedy, fantasy;drama;animation;family;comedy;fantasy;;;;;7,1;58296;15,795;6,7
tm38064;MOVIE;2012;80;fantasy, drama, horror, animation, action;fantasy;drama;horror;animation;action;;;;;7,7;10257;13,833;7,4
tm35700;MOVIE;2012;135;drama, sport, thriller, action, crime;drama;sport;thriller;action;crime;;;;;8,2;35888;5,204;7,4
tm172883;MOVIE;2011;135;thriller, drama, action, crime, european;thriller;drama;action;crime;european;;;;;5,2;2316;3,996;5,1
tm140389;MOVIE;2014;96;comedy, animation, family, fantasy, european;comedy;animation;family;fantasy;european;;;;;7,2;111092;34,655;7,1
ts20292;SHOW;2014;43;scifi, action, crime, drama, thriller;scifi;action;crime;drama;thriller;;;;;7,8;226081;170,642;7,6
tm171042;MOVIE;2013;94;crime, thriller, drama, horror, european;crime;thriller;drama;horror;european;;;;;6,7;120475;36,703;6,8
tm134967;MOVIE;2014;102;fantasy, comedy, family, animation, action;fantasy;comedy;family;animation;action;;;;;7,8;327565;68,926;7,7
ts20288;SHOW;2014;45;scifi, crime, fantasy, horror, action;scifi;crime;fantasy;horror;action;;;;;6,9;20132;38,919;6,3
tm168400;MOVIE;2013;94;drama, crime, thriller, action, european;drama;crime;thriller;action;european;;;;;5,2;21368;42,802;5,4
ts32218;SHOW;2013;24;action, scifi, family, comedy, drama;action;scifi;family;comedy;drama;;;;;5,6;5340;62,125;8,1
ts20097;SHOW;2013;49;thriller, drama, fantasy, horror, scifi;thriller;drama;fantasy;horror;scifi;;;;;7;39590;52,542;7,2
ts314002;SHOW;2014;24;action, scifi, comedy, fantasy, animation;action;scifi;comedy;fantasy;animation;;;;;7,9;30341;37,744;8,5
tm140342;MOVIE;2014;92;horror, thriller, scifi, action, fantasy;horror;thriller;scifi;action;fantasy;;;;;5,1;80733;16,066;5,3
tm142856;MOVIE;2014;109;drama, thriller, western, action, crime;drama;thriller;western;action;crime;;;;;5,7;63007;27,573;5,6
ts11794;SHOW;2013;19;animation, fantasy, scifi, comedy, family;animation;fantasy;scifi;comedy;family;;;;;6,4;620;5,963;7,8
tm143642;MOVIE;2014;105;thriller, european, drama, scifi, crime;thriller;european;drama;scifi;crime;;;;;7,5;55044;25,93;7,7
tm147913;MOVIE;2014;153;comedy, drama, romance, fantasy, scifi;comedy;drama;romance;fantasy;scifi;;;;;8,2;178012;9,887;7,7
tm144021;MOVIE;2014;22;comedy, family, scifi, animation, action;comedy;family;scifi;animation;action;;;;;6,5;1305;8,144;6,9
ts33840;SHOW;2013;23;scifi, animation, drama, fantasy, romance;scifi;animation;drama;fantasy;romance;;;;;7,3;1152;29,64;7,4
tm182275;MOVIE;2013;96;thriller, war, crime, drama, romance;thriller;war;crime;drama;romance;;;;;7,5;14230;0,6;7,2
tm165504;MOVIE;2013;130;crime, drama, thriller, action, comedy;crime;drama;thriller;action;comedy;;;;;6,4;3255;5,84;6,1
ts3799;SHOW;2014;23;action, comedy, family, fantasy, animation;action;comedy;family;fantasy;animation;;;;;7;2008;41,022;6,8
tm156397;MOVIE;2014;130;romance, comedy, drama, documentation, european;romance;comedy;drama;documentation;european;;;;;8,3;15;3,661;7,2
tm145658;MOVIE;2014;105;drama, action, comedy, fantasy, romance;drama;action;comedy;fantasy;romance;;;;;4;195;1,866;3,5
ts36577;SHOW;2015;55;action, war, drama, history, european;action;war;drama;history;european;;;;;8,5;126473;180,003;8,3
ts38796;SHOW;2016;52;scifi, drama, fantasy, horror, thriller;scifi;drama;fantasy;horror;thriller;;;;;8,7;989090;249,853;8,6
ts41766;SHOW;2016;23;scifi, comedy, romance, drama, fantasy;scifi;comedy;romance;drama;fantasy;;;;;8,2;148562;39,411;8
ts37539;SHOW;2015;24;action, fantasy, scifi, animation, comedy;action;fantasy;scifi;animation;comedy;;;;;8,7;148386;132,794;8,4
tm243100;MOVIE;2016;102;western, thriller, action, crime, drama;western;thriller;action;crime;drama;;;;;7,6;224900;27,45;7,3
ts39007;SHOW;2016;42;scifi, fantasy, horror, action, drama;scifi;fantasy;horror;action;drama;;;;;6,1;21852;155,023;7,1
ts35201;SHOW;2015;24;animation, comedy, drama, fantasy, thriller;animation;comedy;drama;fantasy;thriller;;;;;8,2;9651;27,516;8,6
tm137693;MOVIE;2015;119;thriller, drama, horror, romance, fantasy;thriller;drama;horror;romance;fantasy;;;;;6,5;143899;23,276;6,6
ts42062;SHOW;2015;22;family, fantasy, romance, animation, action;family;fantasy;romance;animation;action;;;;;7,7;10102;261,845;8
ts21981;SHOW;2015;42;scifi, comedy, crime, drama, horror;scifi;comedy;crime;drama;horror;;;;;7,8;66488;53,416;7,8
ts35554;SHOW;2015;43;crime, horror, thriller, comedy, drama;crime;horror;thriller;comedy;drama;;;;;7,1;40082;86,551;6,9
tm143085;MOVIE;2015;120;scifi, drama, thriller, action, crime;scifi;drama;thriller;action;crime;;;;;6,8;247192;110,843;6,8
ts42169;SHOW;2016;22;drama, animation, fantasy, scifi, thriller;drama;animation;fantasy;scifi;thriller;;;;;8,5;42699;21,821;8,7
tm135106;MOVIE;2016;104;thriller, western, drama, crime, action;thriller;western;drama;crime;action;;;;;6;18452;18,124;6
tm233214;MOVIE;2016;84;thriller, horror, war, drama, fantasy;thriller;horror;war;drama;fantasy;;;;;6,8;27125;9,063;6,5
tm200126;MOVIE;2015;99;horror, fantasy, drama, thriller, comedy;horror;fantasy;drama;thriller;comedy;;;;;6,4;19936;10,044;6,1
tm132273;MOVIE;2015;95;fantasy, scifi, comedy, family, animation;fantasy;scifi;comedy;family;animation;;;;;6,6;100705;37,237;6,8
ts35362;SHOW;2015;50;drama, thriller, action, comedy, european;drama;thriller;action;comedy;european;;;;;8,2;21388;137,792;8
tm239743;MOVIE;2016;72;drama, crime, thriller, animation, action;drama;crime;thriller;animation;action;;;;;6,4;55806;29,498;6,6
ts38116;SHOW;2015;24;scifi, war, action, drama, animation;scifi;war;action;drama;animation;;;;;7,9;1623;7,838;7
tm206512;MOVIE;2015;87;scifi, thriller, horror, drama, european;scifi;thriller;horror;drama;european;;;;;6;52925;12,217;6
tm200690;MOVIE;2016;95;thriller, scifi, drama, fantasy, horror;thriller;scifi;drama;fantasy;horror;;;;;4,8;42148;27,63;5,2
ts42257;SHOW;2016;71;crime, scifi, thriller, drama, fantasy;crime;scifi;thriller;drama;fantasy;;;;;8,6;6338;8,776;8,1
tm205870;MOVIE;2016;102;thriller, drama, action, crime, european;thriller;drama;action;crime;european;;;;;6,4;16180;10,978;6,3
tm232953;MOVIE;2016;89;thriller, crime, drama, scifi, action;thriller;crime;drama;scifi;action;;;;;5,9;8644;8,409;5,4
ts39014;SHOW;2016;24;comedy, drama, action, scifi, animation;comedy;drama;action;scifi;animation;;;;;7,2;1265;5,73;6,6
ts51368;SHOW;2016;23;action, animation, comedy, family, fantasy;action;animation;comedy;family;fantasy;;;;;6,7;730;18,291;6,1
tm271070;MOVIE;2016;108;action, comedy, family, fantasy, european;action;comedy;family;fantasy;european;;;;;5,4;5057;18,103;6,7
ts56674;SHOW;2015;23;comedy, scifi, animation, family, history;comedy;scifi;animation;family;history;;;;;5,7;433;6,315;7,4
ts35360;SHOW;2015;21;action, comedy, family, scifi, animation;action;comedy;family;scifi;animation;;;;;4,5;614;9,398;6,9
ts38757;SHOW;2016;21;animation, scifi, action, comedy, family;animation;scifi;action;comedy;family;;;;;5,9;325;11,297;6,5
tm139870;MOVIE;2016;90;comedy, thriller, drama, action, crime;comedy;thriller;drama;action;crime;;;;;6;2610;11,431;5,9
tm193211;MOVIE;2015;136;drama, comedy, romance, documentation, european;drama;comedy;romance;documentation;european;;;;;7,7;12395;7,566;7,2
tm242646;MOVIE;2016;105;thriller, action, crime, drama, european;thriller;action;crime;drama;european;;;;;5,9;3209;7,979;6
tm231314;MOVIE;2016;105;comedy, scifi, family, fantasy, european;comedy;scifi;family;fantasy;european;;;;;5,8;605;11,089;6
tm244559;MOVIE;2016;91;music, documentation, history, drama, european;music;documentation;history;drama;european;;;;;7,3;1785;5,671;7,2
ts42155;SHOW;2016;21;comedy, family, fantasy, scifi, animation;comedy;family;fantasy;scifi;animation;;;;;5,9;603;7,217;7
ts87465;SHOW;2015;46;crime, history, fantasy, drama, european;crime;history;fantasy;drama;european;;;;;7,2;319;0,862;
tm315345;MOVIE;2016;74;documentation, crime, drama, thriller, war;documentation;crime;drama;thriller;war;;;;;7,5;525;2,208;7,5
tm149212;MOVIE;2015;90;drama, european, romance, family, documentation;drama;european;romance;family;documentation;;;;;7,2;674;2,566;7,1
tm271974;MOVIE;2016;82;family, animation, comedy, fantasy, european;family;animation;comedy;fantasy;european;;;;;5,5;353;5,852;5,4
ts42371;SHOW;2016;22;animation, comedy, family, fantasy, action;animation;comedy;family;fantasy;action;;;;;6,2;312;1,481;5,6
tm233463;MOVIE;2016;108;comedy, family, romance, drama, fantasy;comedy;family;romance;drama;fantasy;;;;;5,4;297;3,726;6,1
tm232710;MOVIE;2015;130;romance, drama, family, sport, documentation;romance;drama;family;sport;documentation;;;;;8,6;47;3,425;7,1
ts41485;SHOW;2016;61;scifi, action, crime, drama, thriller;scifi;action;crime;drama;thriller;;;;;8,4;4269;3,44;7,8
tm350727;MOVIE;2016;96;drama, thriller, action, crime, sport;drama;thriller;action;crime;sport;;;;;2,1;250;1,618;6,2
ts77398;SHOW;2018;49;scifi, action, drama, thriller, family;scifi;action;drama;thriller;family;;;;;7,3;96868;52,535;7,6
ts56768;SHOW;2017;50;crime, drama, thriller, action, european;crime;drama;thriller;action;european;;;;;8,3;450797;1,4;
ts81884;SHOW;2018;60;war, crime, drama, thriller, european;war;crime;drama;thriller;european;;;;;8,1;114446;26,109;7,9
ts75151;SHOW;2017;65;western, documentation, action, drama, crime;western;documentation;action;drama;crime;;;;;7,6;27;32,203;7,8
tm244220;MOVIE;2017;125;drama, war, history, thriller, family;drama;war;history;thriller;family;;;;;7,4;193208;22,688;7,4
tm350;MOVIE;2017;119;drama, action, horror, romance, scifi;drama;action;horror;romance;scifi;;;;;5,2;30785;20,735;5,2
ts76243;SHOW;2017;21;crime, comedy, drama, romance, thriller;crime;comedy;drama;romance;thriller;;;;;8,1;177868;60,765;8,2
ts77852;SHOW;2018;21;comedy, romance, animation, family, fantasy;comedy;romance;animation;family;fantasy;;;;;5,8;798;14,06;8,6
ts52821;SHOW;2018;50;animation, action, drama, family, fantasy;animation;action;drama;family;fantasy;;;;;7,2;6043;6,412;6,9
ts77563;SHOW;2017;86;scifi, comedy, thriller, drama, horror;scifi;comedy;thriller;drama;horror;;;;;8,2;3605;4,991;7,9
ts80856;SHOW;2018;57;scifi, thriller, drama, horror, fantasy;scifi;thriller;drama;horror;fantasy;;;;;7,4;90327;124,52;8,3
tm233482;MOVIE;2017;113;thriller, action, crime, drama, european;thriller;action;crime;drama;european;;;;;7;112487;44,823;6,8
ts76869;SHOW;2018;25;drama, animation, scifi, fantasy, romance;drama;animation;scifi;fantasy;romance;;;;;8,4;19940;56,177;8,7
ts72247;SHOW;2018;29;scifi, comedy, fantasy, animation, action;scifi;comedy;fantasy;animation;action;;;;;7,2;58639;74,537;7,6
tm239286;MOVIE;2018;102;thriller, horror, scifi, drama, action;thriller;horror;scifi;drama;action;;;;;5,5;102759;26,982;5,6
tm273294;MOVIE;2017;93;drama, thriller, comedy, crime, european;drama;thriller;comedy;crime;european;;;;;6,9;55549;8,397;6,5
ts55781;SHOW;2017;55;drama, thriller, crime, horror, european;drama;thriller;crime;horror;european;;;;;7,4;10705;13,547;7
tm317542;MOVIE;2017;102;horror, crime, documentation, drama, thriller;horror;crime;documentation;drama;thriller;;;;;6,2;60982;17,567;5,9
ts79546;SHOW;2018;24;action, animation, drama, scifi, sport;action;animation;drama;scifi;sport;;;;;7,8;3144;28,077;8
ts79234;SHOW;2018;23;action, comedy, animation, family, fantasy;action;comedy;animation;family;fantasy;;;;;6,4;3595;47,064;7
tm370212;MOVIE;2018;96;thriller, drama, romance, action, european;thriller;drama;romance;action;european;;;;;6,6;54750;25,491;6,9
tm323634;MOVIE;2018;98;scifi, family, thriller, action, drama;scifi;family;thriller;action;drama;;;;;5,3;11785;38,144;6,3
tm348993;MOVIE;2018;143;thriller, history, crime, drama, european;thriller;history;crime;drama;european;;;;;6,8;33246;19,825;7,2
ts77474;SHOW;2018;76;drama, action, history, romance, war;drama;action;history;romance;war;;;;;8,7;6855;26,485;8,4
tm244307;MOVIE;2017;117;thriller, fantasy, action, crime, scifi;thriller;fantasy;action;crime;scifi;;;;;6,3;183841;25,593;6,2
ts57964;SHOW;2017;16;comedy, family, fantasy, horror, animation;comedy;family;fantasy;horror;animation;;;;;5,5;694;24,098;7,4
tm351101;MOVIE;2018;98;drama, fantasy, horror, thriller, european;drama;fantasy;horror;thriller;european;;;;;6,4;11561;16,218;6,4
ts80523;SHOW;2018;16;animation, music, romance, comedy, drama;animation;music;romance;comedy;drama;;;;;8;6005;11,023;7,2
tm356742;MOVIE;2017;26;fantasy, comedy, family, romance, animation;fantasy;comedy;family;romance;animation;;;;;6,2;2725;20,942;6,7
tm292837;MOVIE;2017;102;horror, thriller, comedy, fantasy, european;horror;thriller;comedy;fantasy;european;;;;;6,3;25934;10,152;6,3
ts77783;SHOW;2018;24;scifi, action, fantasy, war, animation;scifi;action;fantasy;war;animation;;;;;7,1;893;19,328;8,6
tm423373;MOVIE;2018;139;thriller, music, drama, comedy, crime;thriller;music;drama;comedy;crime;;;;;8,2;88359;8,457;7,7
tm368040;MOVIE;2018;97;thriller, fantasy, scifi, drama, romance;thriller;fantasy;scifi;drama;romance;;;;;4,8;30698;17,421;5,4
tm326624;MOVIE;2017;97;documentation, drama, history, romance, european;documentation;drama;history;romance;european;;;;;7,6;2904;7,2;7,2
tm241990;MOVIE;2017;106;scifi, thriller, animation, action, drama;scifi;thriller;animation;action;drama;;;;;6,6;7968;41,231;6,4
tm429163;MOVIE;2018;111;thriller, drama, war, history, european;thriller;drama;war;history;european;;;;;6,7;10466;9,724;7
ts81542;SHOW;2018;24;comedy, scifi, animation, drama, family;comedy;scifi;animation;drama;family;;;;;7,1;4198;6,599;7,1
ts87043;SHOW;2018;12;scifi, animation, action, comedy, family;scifi;animation;action;comedy;family;;;;;6;100;6,511;10
ts57811;SHOW;2017;24;action, scifi, animation, drama, fantasy;action;scifi;animation;drama;fantasy;;;;;6,6;2259;52,16;7,7
tm348003;MOVIE;2017;87;thriller, action, drama, crime, european;thriller;action;drama;crime;european;;;;;5,7;11971;26,746;5,9
ts83360;SHOW;2018;66;crime, thriller, drama, horror, comedy;crime;thriller;drama;horror;comedy;;;;;8,1;1537;9,102;8,1
ts85170;SHOW;2018;68;action, scifi, thriller, drama, romance;action;scifi;thriller;drama;romance;;;;;7,8;5363;17,068;7,8
ts85175;SHOW;2018;44;drama, fantasy, horror, thriller, crime;drama;fantasy;horror;thriller;crime;;;;;7,6;3979;67,928;8,5
ts79026;SHOW;2018;46;drama, scifi, horror, romance, thriller;drama;scifi;horror;romance;thriller;;;;;6,2;5784;17,989;6,1
tm298779;MOVIE;2017;107;fantasy, animation, family, music, comedy;fantasy;animation;family;music;comedy;;;;;6,8;2189;9,521;7
ts309731;SHOW;2018;11;comedy, action, animation, fantasy, thriller;comedy;action;animation;fantasy;thriller;;;;;5,3;111;9,315;9,3
tm429208;MOVIE;2018;90;animation, action, family, scifi, comedy;animation;action;family;scifi;comedy;;;;;6,6;16964;18,147;7
tm305437;MOVIE;2017;81;comedy, animation, action, family, fantasy;comedy;animation;action;family;fantasy;;;;;7,5;3139;20,281;7,7
ts57985;SHOW;2017;28;comedy, drama, family, action, documentation;comedy;drama;family;action;documentation;;;;;7;2062;48,156;7,8
ts92825;SHOW;2018;22;scifi, animation, action, comedy, family;scifi;animation;action;comedy;family;;;;;6,2;244;5,651;7,3
tm406831;MOVIE;2018;53;fantasy, animation, drama, family, comedy;fantasy;animation;drama;family;comedy;;;;;6,6;2646;54,373;6,7
tm305112;MOVIE;2017;140;drama, action, history, war, thriller;drama;action;history;war;thriller;;;;;6,8;2435;6,993;6,6
ts53399;SHOW;2017;45;scifi, drama, fantasy, romance, family;scifi;drama;fantasy;romance;family;;;;;8,4;2214;20,153;7,8
ts82127;SHOW;2018;23;scifi, action, history, horror, animation;scifi;action;history;horror;animation;;;;;6,7;1883;17,757;7,6
tm427293;MOVIE;2018;100;thriller, drama, romance, sport, european;thriller;drama;romance;sport;european;;;;;5;2747;8,387;5,5
ts77405;SHOW;2017;64;action, animation, comedy, crime, drama;action;animation;comedy;crime;drama;;;;;6;29;4,467;8
tm443034;MOVIE;2018;103;thriller, drama, action, crime, european;thriller;drama;action;crime;european;;;;;6,1;4708;8,689;5,7
tm413557;MOVIE;2018;94;comedy, fantasy, animation, family, drama;comedy;fantasy;animation;family;drama;;;;;7;1803;7,646;7,2
tm371630;MOVIE;2018;100;comedy, family, fantasy, romance, european;comedy;family;fantasy;romance;european;;;;;6,2;1076;9,653;7
ts36650;SHOW;2018;67;drama, crime, thriller, action, european;drama;crime;thriller;action;european;;;;;7;293;3,4;6,9
ts118696;SHOW;2017;12;fantasy, scifi, animation, action, comedy;fantasy;scifi;animation;action;comedy;;;;;6;87;2,337;
ts79856;SHOW;2018;22;scifi, animation, action, fantasy, horror;scifi;animation;action;fantasy;horror;;;;;5,8;907;22,616;6,8
ts90880;SHOW;2018;15;action, comedy, family, music, animation;action;comedy;family;music;animation;;;;;6,1;283;7,168;8,4
ts75718;SHOW;2017;23;scifi, action, animation, comedy, fantasy;scifi;action;animation;comedy;fantasy;;;;;5,9;3359;6,887;5,4
tm299764;MOVIE;2017;104;drama, thriller, comedy, crime, european;drama;thriller;comedy;crime;european;;;;;6,5;5713;8,575;6,2
tm376015;MOVIE;2017;21;animation, fantasy, scifi, action, comedy;animation;fantasy;scifi;action;comedy;;;;;5,9;444;12,929;7,1
tm244292;MOVIE;2017;110;fantasy, drama, family, comedy, european;fantasy;drama;family;comedy;european;;;;;4;457;8,763;5,5
ts84799;SHOW;2018;30;drama, crime, fantasy, action, thriller;drama;crime;fantasy;action;thriller;;;;;7;1994;9,315;7,7
tm418039;MOVIE;2018;22;fantasy, action, comedy, scifi, animation;fantasy;action;comedy;scifi;animation;;;;;5,6;551;8,657;6,7
ts85810;SHOW;2017;45;action, thriller, crime, romance, drama;action;thriller;crime;romance;drama;;;;;7,5;1201;25,835;6,3
ts85217;SHOW;2018;17;animation, comedy, family, fantasy, music;animation;comedy;family;fantasy;music;;;;;7,9;292;3,073;9
ts78692;SHOW;2018;60;documentation, scifi, thriller, horror, music;documentation;scifi;thriller;horror;music;;;;;5,4;11;2,141;6,8
tm244196;MOVIE;2017;167;war, history, drama, romance, action;war;history;drama;romance;action;;;;;5,7;4690;4,633;6
ts82445;SHOW;2018;43;drama, comedy, thriller, fantasy, romance;drama;comedy;thriller;fantasy;romance;;;;;8,5;1875;25,4;9,1
tm299396;MOVIE;2017;105;thriller, crime, drama, action, european;thriller;crime;drama;action;european;;;;;5,6;1850;7,942;5,5
tm372662;MOVIE;2018;110;romance, thriller, action, drama, european;romance;thriller;action;drama;european;;;;;5,8;3019;8,651;5,2
tm356684;MOVIE;2018;83;drama, horror, thriller, animation, european;drama;horror;thriller;animation;european;;;;;;;6,184;4,9
tm431275;MOVIE;2018;96;drama, thriller, crime, documentation, european;drama;thriller;crime;documentation;european;;;;;6,8;593;1,084;7,6
ts55576;SHOW;2017;22;comedy, sport, animation, action, family;comedy;sport;animation;action;family;;;;;7,8;489;3,463;8,4
tm361161;MOVIE;2017;45;fantasy, comedy, family, scifi, animation;fantasy;comedy;family;scifi;animation;;;;;4,9;149;7,139;5,2
tm408781;MOVIE;2018;155;drama, comedy, crime, romance, action;drama;comedy;crime;romance;action;;;;;7,3;3569;3,782;7,6
tm244277;MOVIE;2017;125;comedy, action, romance, family, drama;comedy;action;romance;family;drama;;;;;7,4;1725;2,594;7,1
tm319477;MOVIE;2017;52;crime, comedy, drama, history, documentation;crime;comedy;drama;history;documentation;;;;;5,8;601;2,444;5,2
ts76645;SHOW;2019;52;comedy, drama, fantasy, scifi, action;comedy;drama;fantasy;scifi;action;;;;;8;202522;172,491;8,7
ts57327;SHOW;2019;58;scifi, action, drama, fantasy, horror;scifi;action;drama;fantasy;horror;;;;;8,2;465949;118,384;8,2
ts82361;SHOW;2019;24;scifi, action, drama, fantasy, animation;scifi;action;drama;fantasy;animation;;;;;6,8;2025;34,384;7,4
ts235655;SHOW;2020;49;action, drama, romance, thriller, crime;action;drama;romance;thriller;crime;;;;;7,5;43404;48,11;8,7
ts87953;SHOW;2020;48;scifi, thriller, drama, fantasy, horror;scifi;thriller;drama;fantasy;horror;;;;;7,4;72031;39,805;8,1
ts252505;SHOW;2019;44;thriller, horror, family, drama, fantasy;thriller;horror;family;drama;fantasy;;;;;7,1;2151;75,625;7,5
ts87248;SHOW;2019;41;comedy, drama, crime, horror, action;comedy;drama;crime;horror;action;;;;;7,7;10927;20,694;8
ts224303;SHOW;2020;19;scifi, comedy, fantasy, animation, action;scifi;comedy;fantasy;animation;action;;;;;7,2;1211;48,912;8,6
tm453862;MOVIE;2020;112;thriller, scifi, drama, crime, horror;thriller;scifi;drama;crime;horror;;;;;7,1;29450;34,559;7,6
ts219660;SHOW;2020;47;action, drama, scifi, thriller, fantasy;action;drama;scifi;thriller;fantasy;;;;;7,6;47651;70,971;8,2
ts89564;SHOW;2019;39;scifi, action, drama, horror, thriller;scifi;action;drama;horror;thriller;;;;;6,5;28657;28,71;7,1
ts88379;SHOW;2020;88;action, drama, fantasy, horror, thriller;action;drama;fantasy;horror;thriller;;;;;6,8;45971;27,166;7,2
tm818266;MOVIE;2020;124;drama, war, history, documentation, european;drama;war;history;documentation;european;;;;;7,1;26368;63,03;7,2
tm239927;MOVIE;2019;112;thriller, crime, drama, war, romance;thriller;crime;drama;war;romance;;;;;7,3;45200;16,557;7,2
ts104401;SHOW;2020;47;action, drama, fantasy, thriller, scifi;action;drama;fantasy;thriller;scifi;;;;;7,5;36185;122,034;8,1
tm1121246;MOVIE;2019;99;scifi, thriller, action, crime, drama;scifi;thriller;action;crime;drama;;;;;6,1;38850;20,42;6,2
tm925486;MOVIE;2020;102;fantasy, action, scifi, thriller, comedy;fantasy;action;scifi;thriller;comedy;;;;;2,9;8502;136,841;5
tm927037;MOVIE;2020;92;action, drama, family, fantasy, thriller;action;drama;family;fantasy;thriller;;;;;5,4;3641;20,288;6,2
tm449105;MOVIE;2019;118;action, crime, drama, thriller, european;action;crime;drama;thriller;european;;;;;6,3;87080;24,449;6,3
tm456156;MOVIE;2019;82;horror, thriller, scifi, drama, fantasy;horror;thriller;scifi;drama;fantasy;;;;;5,8;8074;15,792;6,5
ts88283;SHOW;2019;44;scifi, action, crime, drama, fantasy;scifi;action;crime;drama;fantasy;;;;;6,4;12799;23,22;7,3
ts86908;SHOW;2019;47;drama, crime, thriller, action, comedy;drama;crime;thriller;action;comedy;;;;;6,1;7000;26,53;7,3
tm348403;MOVIE;2019;87;comedy, animation, family, fantasy, scifi;comedy;animation;family;fantasy;scifi;;;;;6,8;13267;14,16;6,9
tm498803;MOVIE;2020;111;thriller, comedy, crime, action, drama;thriller;comedy;crime;action;drama;;;;;6,2;85270;21,731;6,5
tm361746;MOVIE;2019;106;drama, history, romance, thriller, war;drama;history;romance;thriller;war;;;;;6,6;10357;20,745;7,3
tm469991;MOVIE;2019;81;fantasy, drama, animation, romance, european;fantasy;drama;animation;romance;european;;;;;7,5;31531;10,503;7,6
ts306090;SHOW;2020;24;action, comedy, crime, drama, animation;action;comedy;crime;drama;animation;;;;;7,9;4635;15,729;7,6
tm852097;MOVIE;2020;104;fantasy, drama, family, romance, animation;fantasy;drama;family;romance;animation;;;;;6,7;9353;116,8;8
tm974366;MOVIE;2020;97;fantasy, comedy, family, action, drama;fantasy;comedy;family;action;drama;;;;;4,7;14401;141,099;6,2
ts104840;SHOW;2019;60;drama, music, crime, documentation, reality;drama;music;crime;documentation;reality;;;;;7,5;2627;4,302;7,1
ts92547;SHOW;2020;45;documentation, drama, history, war, action;documentation;drama;history;war;action;;;;;7,9;22045;20,123;7,3
ts113506;SHOW;2019;45;documentation, drama, history, romance, war;documentation;drama;history;romance;war;;;;;7,3;8096;9,596;7,4
tm465724;MOVIE;2019;87;drama, action, crime, scifi, thriller;drama;action;crime;scifi;thriller;;;;;5,2;10663;8,034;5,6
tm849005;MOVIE;2020;92;comedy, animation, drama, family, fantasy;comedy;animation;drama;family;fantasy;;;;;6,3;17878;18,838;7,2
ts89832;SHOW;2019;61;scifi, crime, fantasy, romance, comedy;scifi;crime;fantasy;romance;comedy;;;;;7,1;2131;15,513;8,4
ts76382;SHOW;2019;23;action, crime, animation, thriller, family;action;crime;animation;thriller;family;;;;;7,9;5557;24,674;8,1
ts89958;SHOW;2019;80;drama, action, romance, fantasy, history;drama;action;romance;fantasy;history;;;;;8,3;4200;27,955;7,9
tm461366;MOVIE;2019;104;drama, history, sport, thriller, european;drama;history;sport;thriller;european;;;;;6,2;10411;9,08;6,2
ts93482;SHOW;2019;58;animation, comedy, family, horror, scifi;animation;comedy;family;horror;scifi;;;;;7,3;1293;19,346;8,4
ts220552;SHOW;2019;11;scifi, animation, action, comedy, fantasy;scifi;animation;action;comedy;fantasy;;;;;5,9;84;3,367;
tm864480;MOVIE;2020;96;thriller, comedy, action, crime, drama;thriller;comedy;action;crime;drama;;;;;6,1;6732;18,962;6,2
tm898262;MOVIE;2020;92;drama, history, thriller, horror, action;drama;history;thriller;horror;action;;;;;6,4;4598;13,765;6,7
tm883189;MOVIE;2020;96;thriller, horror, drama, comedy, crime;thriller;horror;drama;comedy;crime;;;;;5,3;16731;10,872;6,4
tm922532;MOVIE;2020;93;thriller, fantasy, scifi, action, drama;thriller;fantasy;scifi;action;drama;;;;;5,4;5809;13,88;5,7
ts114080;SHOW;2019;48;scifi, thriller, drama, romance, comedy;scifi;thriller;drama;romance;comedy;;;;;6,3;987;7,699;6,6
tm453850;MOVIE;2020;135;drama, scifi, thriller, action, crime;drama;scifi;thriller;action;crime;;;;;6,3;5392;15,225;7,2
tm917325;MOVIE;2020;46;animation, action, comedy, family, fantasy;animation;action;comedy;family;fantasy;;;;;5,1;175;13,962;8
ts110637;SHOW;2019;52;fantasy, horror, scifi, crime, drama;fantasy;horror;scifi;crime;drama;;;;;6,5;1390;12,025;7,5
tm849937;MOVIE;2020;84;scifi, fantasy, animation, comedy, family;scifi;fantasy;animation;comedy;family;;;;;5,5;983;38,856;7
tm835432;MOVIE;2020;121;crime, thriller, drama, action, european;crime;thriller;drama;action;european;;;;;5,6;3465;15,719;6,2
ts113748;SHOW;2019;22;animation, action, comedy, family, fantasy;animation;action;comedy;family;fantasy;;;;;6,6;664;5,075;6,4
tm413558;MOVIE;2019;84;drama, war, animation, history, european;drama;war;animation;history;european;;;;;6,9;916;5,711;7
ts90095;SHOW;2019;32;scifi, drama, fantasy, horror, thriller;scifi;drama;fantasy;horror;thriller;;;;;3,5;10043;6,461;6,5
ts188840;SHOW;2019;26;drama, fantasy, animation, action, crime;drama;fantasy;animation;action;crime;;;;;7,1;1573;10,472;6,9
tm283581;MOVIE;2019;176;thriller, action, comedy, crime, drama;thriller;action;comedy;crime;drama;;;;;8,4;13680;7,087;7,8
tm319139;MOVIE;2019;171;thriller, action, crime, drama, romance;thriller;action;crime;drama;romance;;;;;5,5;18554;5,566;6,2
